,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-16801424.0,261802617.838401,-31505540.0,-36532944.0,
Tax Rate For Calcs,0.212,0.245906,0.22,0.189,
Normalized EBITDA,7472103000.0,7494559000.0,7019979000.0,6405287000.0,
Total Unusual Items,-79252000.0,1064647000.0,-143207000.0,-193296000.0,
Total Unusual Items Excluding Goodwill,-79252000.0,1064647000.0,-143207000.0,-193296000.0,
Net Income From Continuing Operation Net Minority Interest,2582841000.0,4279349000.0,3429555000.0,2663079000.0,
Reconciled Depreciation,1392171000.0,1072024000.0,924259000.0,989800000.0,
Reconciled Cost Of Revenue,6853514000.0,5112053000.0,4840645000.0,6317412000.0,
EBITDA,7392851000.0,8559206000.0,6876772000.0,6211991000.0,
EBIT,6000680000.0,7487182000.0,5952513000.0,5222191000.0,
Net Interest Income,-3018441000.0,-2401619000.0,-2107950000.0,-2637997000.0,
Interest Expense,2374161000.0,1781211000.0,1555213000.0,1936897000.0,
Interest Income,79684000.0,80571000.0,78281000.0,76836000.0,
Normalized Income,2645291576.0,3476504617.838401,3541256460.0,2819842056.0,
Net Income From Continuing And Discontinued Operation,2582841000.0,4279349000.0,3429555000.0,2663079000.0,
Total Expenses,7299463000.0,5647808000.0,5291777000.0,6682561000.0,
Rent Expense Supplemental,,,,,13099000.0
Diluted Average Shares,1151251148.0,1151251148.0,1151251148.0,1151251148.0,
Basic Average Shares,1151251148.0,1151251148.0,1151251148.0,1151251148.0,
Diluted EPS,2.243507,3.717128,2.978982,2.313207,
Basic EPS,2.243507,3.717128,2.978982,2.313207,
Diluted NI Availto Com Stockholders,2582841000.0,4279349000.0,3429555000.0,2663079000.0,
Net Income Common Stockholders,2582841000.0,4279349000.0,3429555000.0,2663079000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,2582841000.0,4279349000.0,3429555000.0,2663079000.0,
Minority Interests,-275078000.0,-23492000.0,495000.0,-1489000.0,
Net Income Including Noncontrolling Interests,2857919000.0,4302841000.0,3429060000.0,2664568000.0,
Net Income Continuous Operations,2857919000.0,4302841000.0,3429060000.0,2664568000.0,
Tax Provision,768600000.0,1403130000.0,968240000.0,620726000.0,
Pretax Income,3626519000.0,5705971000.0,4397300000.0,3285294000.0,
Special Income Charges,40911000.0,1416729000.0,-77216000.0,-138464000.0,
Other Special Charges,-40911000.0,-1371668000.0,1275710000.0,72386000.0,
Impairment Of Capital Assets,0.0,-45061000.0,-1198494000.0,66078000.0,
Restructuring And Mergern Acquisition,0.0,0.0,0.0,0.0,
Net Non Operating Interest Income Expense,-3018441000.0,-2401619000.0,-2107950000.0,-2637997000.0,
Total Other Finance Cost,723964000.0,700979000.0,631018000.0,777936000.0,
Interest Expense Non Operating,2374161000.0,1781211000.0,1555213000.0,1936897000.0,
Interest Income Non Operating,79684000.0,80571000.0,78281000.0,76836000.0,
Operating Income,5560612000.0,5570827000.0,5456007000.0,5224044000.0,
Operating Expense,445949000.0,535755000.0,451132000.0,365149000.0,
Other Operating Expenses,35276000.0,27685000.0,15974000.0,-737000.0,
Depreciation And Amortization In Income Statement,41843000.0,40601000.0,42313000.0,36454000.0,
Depreciation Income Statement,41843000.0,40601000.0,42313000.0,36454000.0,
Selling General And Administration,253457000.0,261771000.0,219444000.0,161499000.0,
Selling And Marketing Expense,44631000.0,46097000.0,48981000.0,11749000.0,
General And Administrative Expense,208826000.0,215674000.0,170463000.0,149750000.0,
Rent And Landing Fees,,,,,13099000.0
Gross Profit,6006561000.0,6106582000.0,5907139000.0,5589193000.0,
Cost Of Revenue,6853514000.0,5112053000.0,4840645000.0,6317412000.0,
Total Revenue,12860075000.0,11218635000.0,10747784000.0,11906605000.0,
Operating Revenue,12860075000.0,11218635000.0,10747784000.0,11906605000.0,
