,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-842070.727314,-1802919.689493,-2928141.499161,-954569.84945,
Tax Rate For Calcs,0.200589,0.12661,0.248632,0.300652,
Total Unusual Items,-4198000.0,-14240000.0,-11777000.0,-3175000.0,
Total Unusual Items Excluding Goodwill,-4198000.0,-14240000.0,-11777000.0,-3175000.0,
Net Income From Continuing Operation Net Minority Interest,443594000.0,258248000.0,180878000.0,40900000.0,
Reconciled Depreciation,8338000.0,16490000.0,2120000.0,2130000.0,
Net Interest Income,-277144000.0,-405665000.0,-634758000.0,-477689000.0,
Interest Expense,3577882000.0,1944908000.0,1779655000.0,1215318000.0,
Interest Income,3300738000.0,1539243000.0,1144897000.0,737629000.0,
Normalized Income,446949929.272686,270685080.310507,189726858.500839,43120430.15055,
Net Income From Continuing And Discontinued Operation,443594000.0,258248000.0,180878000.0,40900000.0,
Diluted Average Shares,232644513.0,229737568.0,184534931.0,187764344.0,
Basic Average Shares,232644513.0,229737568.0,184534931.0,187764344.0,
Diluted EPS,1.906746,1.1241,1.8456,0.419049,
Basic EPS,1.906746,1.1241,1.8456,0.419049,
Diluted NI Availto Com Stockholders,443594000.0,258248000.0,180878000.0,40900000.0,
Net Income Common Stockholders,443594000.0,258248000.0,180878000.0,40900000.0,
Net Income,443594000.0,258248000.0,180878000.0,40900000.0,
Minority Interests,-1241000.0,,,,
Net Income Including Noncontrolling Interests,444835000.0,258248000.0,180878000.0,40900000.0,
Net Income Continuous Operations,444835000.0,258248000.0,180878000.0,40900000.0,
Tax Provision,142326000.0,43874000.0,75119000.0,28178000.0,
Pretax Income,709542000.0,346530000.0,302129000.0,93723000.0,
Other Non Operating Income Expenses,-17993000.0,21984000.0,34067000.0,68055000.0,
Special Income Charges,-4198000.0,-14240000.0,-11777000.0,-3175000.0,
Other Special Charges,4198000.0,14240000.0,11777000.0,3175000.0,
Gain On Sale Of Security,2078540000.0,1037139000.0,832142000.0,570526000.0,
Operating Expense,638731000.0,394878000.0,344749000.0,220836000.0,
Other Operating Expenses,94289000.0,54435000.0,76136000.0,26006000.0,
Depreciation And Amortization In Income Statement,15554000.0,6936000.0,2120000.0,2130000.0,
Depreciation Income Statement,15554000.0,6936000.0,2120000.0,2130000.0,
Selling General And Administration,329628000.0,164143000.0,123911000.0,64850000.0,
Selling And Marketing Expense,,,,1571000.0,1738000.0
General And Administrative Expense,329628000.0,164143000.0,123911000.0,64850000.0,
Insurance And Claims,27806000.0,25571000.0,21437000.0,19826000.0,
Rent And Landing Fees,16548000.0,13587000.0,9271000.0,7200000.0,
Total Revenue,1769366000.0,786828000.0,611065000.0,284004000.0,
Operating Revenue,1769366000.0,786828000.0,611065000.0,284004000.0,
