,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-4472400.0,-10745020.0,-9105880.0,-18579980.0,-9965060.0,
Tax Rate For Calcs,0.4,0.34,0.34,0.34,0.34,
Normalized EBITDA,261559000.0,238750000.0,258234000.0,311753000.0,218440000.0,
Total Unusual Items,-11181000.0,-31603000.0,-26782000.0,-54647000.0,-29309000.0,
Total Unusual Items Excluding Goodwill,-11181000.0,-31603000.0,-26782000.0,-54647000.0,-29309000.0,
Net Income From Continuing Operation Net Minority Interest,794918000.0,94431000.0,98221000.0,127296000.0,49943000.0,
Reconciled Depreciation,55524000.0,58636000.0,56610000.0,54560000.0,54794000.0,
Reconciled Cost Of Revenue,187615000.0,189093000.0,201897000.0,194380000.0,190908000.0,
EBITDA,250378000.0,207147000.0,231452000.0,257106000.0,189131000.0,
EBIT,194854000.0,148511000.0,174842000.0,202546000.0,134337000.0,
Net Interest Income,-113813000.0,-117472000.0,-104964000.0,-97203000.0,-91174000.0,
Interest Expense,115915000.0,102126000.0,106916000.0,97121000.0,92231000.0,
Interest Income,4349000.0,2896000.0,4517000.0,3217000.0,4914000.0,
Normalized Income,801626600.0,115288980.0,115897120.0,163363020.0,69286940.0,
Net Income From Continuing And Discontinued Operation,794918000.0,94431000.0,98221000.0,127296000.0,49943000.0,
Total Expenses,375384000.0,362643000.0,349419000.0,348682000.0,383130000.0,
Diluted Average Shares,144730000.0,133652528.0,144942000.0,145105000.0,145508000.0,
Basic Average Shares,133653000.0,133652528.0,133653000.0,133653000.0,133653000.0,
Diluted EPS,5.49,0.705561,0.68,0.88,0.34,
Basic EPS,5.95,0.705561,0.74,0.95,0.37,
Diluted NI Availto Com Stockholders,794918000.0,94431000.0,98221000.0,127296000.0,49943000.0,
Net Income Common Stockholders,794918000.0,94431000.0,98221000.0,127296000.0,49943000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,794918000.0,94431000.0,98221000.0,127296000.0,49943000.0,
Net Income Including Noncontrolling Interests,794918000.0,94431000.0,98221000.0,127296000.0,49943000.0,
Net Income Continuous Operations,794918000.0,94431000.0,98221000.0,127296000.0,49943000.0,
Tax Provision,-715979000.0,-48046000.0,-30295000.0,-21871000.0,-7837000.0,
Pretax Income,78939000.0,46385000.0,67926000.0,105425000.0,42106000.0,
Other Non Operating Income Expenses,,,,-549000.0,-755000.0,141000.0
Special Income Charges,-38479000.0,-58859000.0,-50663000.0,-73066000.0,-44664000.0,
Other Special Charges,-335000.0,464000.0,-149000.0,-938000.0,-16000.0,
Write Off,34220000.0,59072000.0,50755000.0,70928000.0,44660000.0,
Impairment Of Capital Assets,4594000.0,-677000.0,57000.0,76000.0,4000.0,
Restructuring And Mergern Acquisition,,0.0,0.0,3000000.0,,
Net Non Operating Interest Income Expense,-113813000.0,-117472000.0,-104964000.0,-97203000.0,-91174000.0,
Total Other Finance Cost,2247000.0,18242000.0,2565000.0,3299000.0,3857000.0,
Interest Expense Non Operating,115915000.0,102126000.0,106916000.0,97121000.0,92231000.0,
Interest Income Non Operating,4349000.0,2896000.0,4517000.0,3217000.0,4914000.0,
Operating Income,203852000.0,195473000.0,199646000.0,257324000.0,162761000.0,
Operating Expense,187769000.0,173550000.0,147522000.0,154302000.0,192222000.0,
Other Operating Expenses,1527000.0,928000.0,558000.0,866000.0,1055000.0,
Selling General And Administration,186648000.0,58301000.0,148290000.0,153753000.0,191466000.0,
Selling And Marketing Expense,126393000.0,45367000.0,87417000.0,89845000.0,131637000.0,
General And Administrative Expense,60255000.0,12934000.0,60873000.0,63908000.0,59829000.0,
Gross Profit,391621000.0,369023000.0,347168000.0,411626000.0,354983000.0,
Cost Of Revenue,187615000.0,189093000.0,201897000.0,194380000.0,190908000.0,
Total Revenue,579236000.0,558116000.0,549065000.0,606006000.0,545891000.0,
Operating Revenue,579236000.0,558116000.0,549065000.0,606006000.0,545891000.0,
