,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,699706.0,-239426.953592,0.0,-1458.233717,-323570.0,
Tax Rate For Calcs,0.106,0.088317,0.250682,0.09114,0.13,
Normalized EBITDA,132555000.0,147138000.0,140470000.0,116031000.0,120344000.0,
Total Unusual Items,6601000.0,-2711000.0,,-16000.0,-2489000.0,11274000.0
Total Unusual Items Excluding Goodwill,6601000.0,-2711000.0,,-16000.0,-2489000.0,11274000.0
Net Income From Continuing Operation Net Minority Interest,33231000.0,42747000.0,31302000.0,25090000.0,25466000.0,
Reconciled Depreciation,62054000.0,59058000.0,58604000.0,58045000.0,56833000.0,
Reconciled Cost Of Revenue,1068973000.0,1062805000.0,926961000.0,880241000.0,857593000.0,
EBITDA,139156000.0,144427000.0,140470000.0,116015000.0,117855000.0,
EBIT,77102000.0,85369000.0,81866000.0,57970000.0,61022000.0,
Net Interest Income,-41370000.0,-45453000.0,-27509000.0,-33510000.0,-30510000.0,
Interest Expense,39926000.0,38481000.0,40092000.0,30364000.0,31750000.0,
Interest Income,1153000.0,1818000.0,12583000.0,2869000.0,4439000.0,
Normalized Income,27329706.0,45218573.046408,31302000.0,25104541.766283,27631430.0,
Net Income From Continuing And Discontinued Operation,33231000.0,42747000.0,31302000.0,25090000.0,25466000.0,
Total Expenses,1464450000.0,1486028000.0,1304713000.0,1258406000.0,1205893000.0,
Rent Expense Supplemental,16212000.0,16016000.0,,13230000.0,12763000.0,14148000.0
Total Operating Income As Reported,68167000.0,76986000.0,69283000.0,55095000.0,53329000.0,
Diluted Average Shares,149974558.0,,149057143.0,147588235.0,150227680.0,148793251.0
Basic Average Shares,148893355.0,,149057143.0,147588235.0,149036753.0,148793251.0
Diluted EPS,0.22,,0.21,0.17,0.17,0.208148
Basic EPS,0.22,,0.21,0.17,0.17,0.208148
Diluted NI Availto Com Stockholders,33231000.0,42747000.0,31302000.0,25090000.0,25466000.0,
Net Income Common Stockholders,33231000.0,42747000.0,31302000.0,25090000.0,25466000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,33231000.0,42747000.0,31302000.0,25090000.0,25466000.0,
Net Income Including Noncontrolling Interests,33231000.0,42747000.0,31302000.0,25090000.0,25466000.0,
Net Income Continuous Operations,33231000.0,42747000.0,31302000.0,25090000.0,25466000.0,
Tax Provision,3945000.0,4141000.0,10472000.0,2516000.0,3806000.0,
Pretax Income,37176000.0,46888000.0,41774000.0,27606000.0,29272000.0,
Other Non Operating Income Expenses,48000.0,48000.0,,48000.0,45000.0,45000.0
Special Income Charges,539000.0,-2897000.0,,-155000.0,567000.0,-1991000.0
Other Special Charges,-539000.0,2897000.0,,155000.0,-567000.0,1991000.0
Net Non Operating Interest Income Expense,-41370000.0,-45453000.0,-27509000.0,-33510000.0,-30510000.0,
Total Other Finance Cost,2597000.0,8790000.0,,6015000.0,3199000.0,-6234000.0
Interest Expense Non Operating,39926000.0,38481000.0,40092000.0,30364000.0,31750000.0,
Interest Income Non Operating,1153000.0,1818000.0,12583000.0,2869000.0,4439000.0,
Operating Income,-14789000.0,79660000.0,69283000.0,55340000.0,52795000.0,
Operating Expense,395477000.0,423223000.0,377752000.0,378165000.0,348300000.0,
Other Operating Expenses,11617000.0,9467000.0,,8141000.0,8029000.0,6701000.0
Depreciation And Amortization In Income Statement,61791000.0,58771000.0,,57759000.0,56544000.0,54398000.0
Depreciation Income Statement,61791000.0,58771000.0,,57759000.0,56544000.0,54398000.0
Selling General And Administration,103150000.0,114326000.0,381856000.0,102348000.0,100646000.0,
Selling And Marketing Expense,85537000.0,98628000.0,340820000.0,81352000.0,83862000.0,
General And Administrative Expense,17613000.0,15698000.0,41036000.0,20996000.0,16784000.0,
Rent And Landing Fees,16212000.0,16016000.0,,13230000.0,12763000.0,14148000.0
Gross Profit,380688000.0,502883000.0,447035000.0,433505000.0,401095000.0,
Cost Of Revenue,1068973000.0,1062805000.0,926961000.0,880241000.0,857593000.0,
Total Revenue,1449661000.0,1565688000.0,1373996000.0,1313746000.0,1258688000.0,
Operating Revenue,1449661000.0,1565688000.0,1373996000.0,1313746000.0,1258688000.0,
