,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-58227000.0,455531000.0,175997000.0,-163636000.0,-76700790.0
Repayment Of Debt,0.0,1802000.0,60000000.0,-60000000.0,-72344081.0
Issuance Of Debt,0.0,0.0,,60000000.0,238182000.0
Capital Expenditure,-18577000.0,,-16673000.0,-19670000.0,
End Cash Position,308474000.0,398644000.0,186085000.0,149941000.0,278153000.0
Other Cash Adjustment Outside Changein Cash,,,,1000.0,
Beginning Cash Position,398644000.0,234363000.0,149941000.0,278153000.0,298901827.0
Changes In Cash,-90170000.0,164281000.0,36145000.0,-128213000.0,-20748619.0
Financing Cash Flow,-31943000.0,-221343000.0,-167679000.0,57754000.0,145547048.0
Net Other Financing Charges,,-32946000.0,11029000.0,87424000.0,-499.0
Cash Dividends Paid,,-163998000.0,,,116.0
Net Issuance Payments Of Debt,0.0,1802000.0,0.0,0.0,165837919.0
Net Long Term Debt Issuance,0.0,1802000.0,0.0,0.0,165837919.0
Long Term Debt Payments,0.0,1802000.0,60000000.0,-60000000.0,-72344081.0
Long Term Debt Issuance,0.0,0.0,,60000000.0,238182000.0
Investing Cash Flow,-18577000.0,-22047000.0,11154000.0,-42001000.0,-3168491.0
Net Other Investing Changes,,-67378000.0,,,-100468046.0
Dividends Received Cfi,0.0,0.0,0.0,0.0,
Net Investment Purchase And Sale,0.0,-2529000.0,27827000.0,-22331000.0,10873169.0
Purchase Of Investment,0.0,,,-22331000.0,
Net Intangibles Purchase And Sale,-563000.0,-1936000.0,-1754000.0,-5022000.0,7569473.0
Purchase Of Intangibles,-563000.0,-1936000.0,-1754000.0,-5022000.0,7569473.0
Net PPE Purchase And Sale,-18014000.0,,-14919000.0,-14648000.0,
Purchase Of PPE,-18014000.0,,-14919000.0,-14648000.0,
Operating Cash Flow,-39650000.0,407671000.0,192670000.0,-143966000.0,-163127176.0
Taxes Refund Paid,-29369000.0,-20063000.0,-23762000.0,-21913000.0,-29779426.0
Interest Paid Cfo,-32219000.0,-29411000.0,-23690000.0,-15936000.0,-21335183.0
Change In Working Capital,-116919000.0,464626000.0,4432000.0,-243714000.0,-532637196.0
Change In Other Current Liabilities,10014000.0,8718000.0,-9633000.0,14666000.0,25197201.0
Change In Other Current Assets,-22424000.0,-1758000.0,7901000.0,-7999000.0,-12816592.0
Change In Accrued Expense,-22330000.0,27182000.0,18610000.0,-24281000.0,18611753.0
Change In Payable,-108020000.0,28520000.0,60811000.0,-283127000.0,81896766.0
Change In Inventory,-70388000.0,143629000.0,10236000.0,-172222000.0,-273394943.0
Change In Receivables,96229000.0,258335000.0,-83493000.0,229249000.0,-373173657.0
Other Non Cash Items,41801000.0,20450000.0,6360000.0,22589000.0,16878403.0
Provisionand Write Offof Assets,7231000.0,1249000.0,7901000.0,4595000.0,4501249.0
Deferred Tax,-26280000.0,9199000.0,4121000.0,-44429000.0,64320979.0
Depreciation And Amortization,41669000.0,41402000.0,40825000.0,40820000.0,31380122.0
Depreciation,41669000.0,41402000.0,40825000.0,40820000.0,31380122.0
Gain Loss On Investment Securities,82000.0,,,321000.0,
Net Foreign Currency Exchange Gain Loss,-56000.0,17890000.0,30147000.0,0.0,12973966.0
Gain Loss On Sale Of PPE,,,,,303813.0
Net Income From Continuing Operations,80795000.0,177527000.0,151089000.0,115039000.0,299458034.0
