,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-48219643.1,50263121.974932,0.0,-10882081.9,
Tax Rate For Calcs,0.2833,0.301815,0.2942,0.3317,
Normalized EBITDA,2511236000.0,1801187000.0,1824943000.0,1210267000.0,
Total Unusual Items,-170207000.0,166536000.0,-22758000.0,-32807000.0,
Total Unusual Items Excluding Goodwill,-170207000.0,166536000.0,-22758000.0,-32807000.0,
Net Income From Continuing Operation Net Minority Interest,684022000.0,657826000.0,642510000.0,516683000.0,
Reconciled Depreciation,419789000.0,396218000.0,238729000.0,86022000.0,
Reconciled Cost Of Revenue,14754887000.0,12538016000.0,8793786000.0,7693449000.0,
EBITDA,2341029000.0,1967723000.0,1824943000.0,1177460000.0,
EBIT,1921240000.0,1571505000.0,1586214000.0,1091438000.0,
Net Interest Income,-776497000.0,-544073000.0,-222506000.0,-284263000.0,
Interest Expense,952680000.0,616981000.0,670488000.0,317765000.0,
Interest Income,97239000.0,31574000.0,447982000.0,26544000.0,
Normalized Income,806009356.9,541553121.974932,642510000.0,538607918.1,
Net Income From Continuing And Discontinued Operation,684022000.0,657826000.0,642510000.0,516683000.0,
Total Expenses,15874729000.0,13511059000.0,9492922000.0,8299243000.0,
Rent Expense Supplemental,,,,214741000.0,164728000.0
Diluted Average Shares,671428571.0,674282632.0,669281250.0,740898238.0,
Basic Average Shares,671428571.0,674282632.0,669281250.0,740898238.0,
Diluted EPS,0.98,0.98,0.96,0.695332,
Basic EPS,0.98,0.98,0.96,0.695332,
Diluted NI Availto Com Stockholders,684022000.0,657826000.0,642510000.0,516683000.0,
Net Income Common Stockholders,684022000.0,657826000.0,642510000.0,516683000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,684022000.0,657826000.0,642510000.0,516683000.0,
Minority Interests,-10121000.0,-8608000.0,-3837000.0,-349000.0,
Net Income Including Noncontrolling Interests,694143000.0,666434000.0,646347000.0,517032000.0,
Net Income Continuous Operations,694143000.0,666434000.0,646347000.0,517032000.0,
Tax Provision,274417000.0,288090000.0,269379000.0,256641000.0,
Pretax Income,968560000.0,954524000.0,915726000.0,773673000.0,
Net Non Operating Interest Income Expense,-776497000.0,-544073000.0,-222506000.0,-284263000.0,
Total Other Finance Cost,-78944000.0,-41334000.0,-7867000.0,-6958000.0,
Interest Expense Non Operating,952680000.0,616981000.0,670488000.0,317765000.0,
Interest Income Non Operating,97239000.0,31574000.0,447982000.0,26544000.0,
Operating Income,1408430000.0,1263310000.0,1138232000.0,919440000.0,
Operating Expense,1119842000.0,973043000.0,699136000.0,605794000.0,
Other Operating Expenses,170715000.0,86489000.0,53075000.0,47894000.0,
Selling General And Administration,1207752000.0,1091047000.0,833770000.0,630250000.0,
General And Administrative Expense,1207752000.0,1091047000.0,833770000.0,630250000.0,
Gross Profit,2528272000.0,2236353000.0,1837368000.0,1525234000.0,
Cost Of Revenue,14754887000.0,12538016000.0,8793786000.0,7693449000.0,
Total Revenue,17283159000.0,14774369000.0,10631154000.0,9218683000.0,
Operating Revenue,17283159000.0,14774369000.0,10631154000.0,9218683000.0,
