,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,150666852.779242,201450680.0,145177589.4,140768931.6,121113134.33267,
Tax Rate For Calcs,0.28434,0.34,0.2703,0.2766,0.29763,
Normalized EBITDA,2053117000.0,2934281000.0,1309897000.0,1817796000.0,1653697000.0,
Total Unusual Items,529883000.0,592502000.0,537098000.0,508926000.0,406925000.0,
Total Unusual Items Excluding Goodwill,529883000.0,592502000.0,537098000.0,508926000.0,406925000.0,
Net Income From Continuing Operation Net Minority Interest,1476968000.0,907784000.0,1246111000.0,1325647000.0,1106077000.0,
Reconciled Depreciation,95679000.0,96912000.0,95740000.0,96844000.0,97527000.0,
Reconciled Cost Of Revenue,719474000.0,700134000.0,671750000.0,654273000.0,640257000.0,
EBITDA,2583000000.0,3526783000.0,1846995000.0,2326722000.0,2060622000.0,
EBIT,2487321000.0,3429871000.0,1751255000.0,2229878000.0,1963095000.0,
Net Interest Income,-414998000.0,-480039000.0,-488533000.0,-423688000.0,-421320000.0,
Interest Expense,423305000.0,1600562000.0,43841000.0,395544000.0,388251000.0,
Interest Income,44416000.0,21085000.0,2059000.0,505000.0,8230000.0,
Normalized Income,1097751852.779242,516732680.0,854190589.4,957489931.6,820265134.33267,
Net Income From Continuing And Discontinued Operation,1476968000.0,907784000.0,1246111000.0,1325647000.0,1106077000.0,
Total Expenses,944702000.0,947932000.0,867064000.0,864525000.0,848725000.0,
Rent Expense Supplemental,,,389000.0,505000.0,576000.0,811000.0
Diluted Average Shares,5046503836.0,5043244444.0,5203192755.0,5231082473.0,5248681160.0,
Basic Average Shares,5011771295.0,5043244444.0,5175384464.0,5203141649.0,5218964401.0,
Diluted EPS,0.292672,0.18,0.23949,0.253417,0.210734,
Basic EPS,0.2947,0.18,0.240777,0.254778,0.211934,
Diluted NI Availto Com Stockholders,1476968000.0,907784000.0,1246111000.0,1325647000.0,1106077000.0,
Net Income Common Stockholders,1476968000.0,907784000.0,1246111000.0,1325647000.0,1106077000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,1476968000.0,907784000.0,1246111000.0,1325647000.0,1106077000.0,
Minority Interests,-166000.0,-70000.0,197000.0,-1334000.0,-46000.0,
Net Income Including Noncontrolling Interests,1477134000.0,907854000.0,1245914000.0,1326981000.0,1106123000.0,
Net Income Continuous Operations,1477134000.0,907854000.0,1245914000.0,1326981000.0,1106123000.0,
Tax Provision,586882000.0,921455000.0,461500000.0,507353000.0,468721000.0,
Pretax Income,2064016000.0,1829309000.0,1707414000.0,1834334000.0,1574844000.0,
Special Income Charges,,0.0,0.0,0.0,0.0,0.0
Impairment Of Capital Assets,,0.0,0.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-414998000.0,-480039000.0,-488533000.0,-423688000.0,-421320000.0,
Total Other Finance Cost,36109000.0,-1099438000.0,446751000.0,28649000.0,41299000.0,
Interest Expense Non Operating,423305000.0,1600562000.0,43841000.0,395544000.0,388251000.0,
Interest Income Non Operating,44416000.0,21085000.0,2059000.0,505000.0,8230000.0,
Operating Income,1927073000.0,1703831000.0,1618837000.0,1677244000.0,1539223000.0,
Operating Expense,225228000.0,247798000.0,195314000.0,210252000.0,208468000.0,
Other Operating Expenses,99363000.0,-8332000.0,65760000.0,81438000.0,82817000.0,
Depreciation And Amortization In Income Statement,95679000.0,96871000.0,95740000.0,96844000.0,97527000.0,
Depreciation Income Statement,95679000.0,292265000.0,95740000.0,96844000.0,97527000.0,
Selling General And Administration,25397000.0,155903000.0,28571000.0,26752000.0,23863000.0,
Selling And Marketing Expense,10186000.0,24388000.0,13505000.0,11948000.0,8007000.0,
General And Administrative Expense,15211000.0,131515000.0,15066000.0,14804000.0,15856000.0,
Rent And Landing Fees,,,389000.0,505000.0,576000.0,811000.0
Gross Profit,2152301000.0,1951629000.0,1814151000.0,1887496000.0,1747691000.0,
Cost Of Revenue,719474000.0,700134000.0,671750000.0,654273000.0,640257000.0,
Total Revenue,2871775000.0,2651763000.0,2485901000.0,2541769000.0,2387948000.0,
Operating Revenue,2871775000.0,2651763000.0,2485901000.0,2541769000.0,2387948000.0,
