,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,241967000.0,-667905000.0,-1050980000.0,-665177000.0,
Repurchase Of Capital Stock,-41586000.0,-135269000.0,-119702000.0,,
Repayment Of Debt,-4993519000.0,-3653085000.0,-3212263000.0,-3301708000.0,
Issuance Of Debt,5015668000.0,4487027000.0,4248864000.0,5369363000.0,
Issuance Of Capital Stock,0.0,4347000.0,953912000.0,2170000.0,
Capital Expenditure,-300015000.0,-267200000.0,-227058000.0,-363971000.0,
End Cash Position,255863000.0,414563000.0,406767000.0,733748000.0,
Beginning Cash Position,414563000.0,406767000.0,733748000.0,947928000.0,
Effect Of Exchange Rate Changes,-59416000.0,61661000.0,-23232000.0,14433000.0,
Changes In Cash,-99284000.0,-53865000.0,-303749000.0,-228613000.0,
Financing Cash Flow,-1458371000.0,1232010000.0,2223800000.0,1611330000.0,
Net Other Financing Charges,-561455000.0,1277676000.0,1098514000.0,245168000.0,
Interest Paid Cff,-877479000.0,-748686000.0,-745525000.0,-509458000.0,
Cash Dividends Paid,,,,-194205000.0,-310381000.0
Common Stock Dividend Paid,,,0.0,-194205000.0,-310381000.0
Net Common Stock Issuance,-41586000.0,-130922000.0,834210000.0,2170000.0,
Common Stock Payments,-41586000.0,-135269000.0,-119702000.0,,
Common Stock Issuance,0.0,4347000.0,953912000.0,2170000.0,
Net Issuance Payments Of Debt,22149000.0,833942000.0,1036601000.0,2067655000.0,
Net Long Term Debt Issuance,22149000.0,833942000.0,1036601000.0,2067655000.0,
Long Term Debt Payments,-4993519000.0,-3653085000.0,-3212263000.0,-3301708000.0,
Long Term Debt Issuance,5015668000.0,4487027000.0,4248864000.0,5369363000.0,
Investing Cash Flow,817105000.0,-885170000.0,-1703627000.0,-1538737000.0,
Dividends Received Cfi,119099000.0,-36289000.0,-41175000.0,-10000000.0,
Net Investment Purchase And Sale,688781000.0,-603134000.0,-582510000.0,-184809000.0,
Sale Of Investment,15674662000.0,12134051000.0,9559008000.0,7327220000.0,
Purchase Of Investment,-14985881000.0,-12737185000.0,-10141518000.0,-7512029000.0,
Net Investment Properties Purchase And Sale,-213574000.0,-981455000.0,-1522984000.0,-2920635000.0,
Purchase Of Investment Properties,-213574000.0,-981455000.0,-1522984000.0,-2920635000.0,
Net Business Purchase And Sale,521119000.0,1008255000.0,676728000.0,1943988000.0,
Sale Of Business,529823000.0,1023718000.0,719188000.0,2017645000.0,
Purchase Of Business,-8704000.0,-15463000.0,-42460000.0,-73657000.0,
Net PPE Purchase And Sale,-300015000.0,-267200000.0,-227058000.0,-363971000.0,
Purchase Of PPE,-300015000.0,-267200000.0,-227058000.0,-363971000.0,
Operating Cash Flow,541982000.0,-400705000.0,-823922000.0,-301206000.0,
Taxes Refund Paid,-176868000.0,-161161000.0,-222653000.0,-263568000.0,
Interest Paid Cfo,-70874000.0,-74913000.0,-94972000.0,-77617000.0,
Change In Working Capital,-1012739000.0,-1348917000.0,-1017864000.0,53046000.0,
Change In Other Current Assets,-10400000.0,-74046000.0,-19403000.0,19634000.0,
Change In Accrued Expense,54280000.0,8346000.0,48650000.0,-19000.0,
Change In Payable,189187000.0,241537000.0,13934000.0,548241000.0,
Change In Prepaid Assets,-100310000.0,-285476000.0,-223559000.0,-190552000.0,
Change In Inventory,292331000.0,287706000.0,417596000.0,-161975000.0,
Change In Receivables,-1437827000.0,-1526984000.0,-1255082000.0,-162283000.0,
Other Non Cash Items,1084070000.0,698558000.0,293895000.0,122124000.0,
Stock Based Compensation,14160000.0,13680000.0,17133000.0,16668000.0,
Provisionand Write Offof Assets,461118000.0,504661000.0,512385000.0,342679000.0,
Deferred Tax,59588000.0,38664000.0,-219891000.0,-69419000.0,
Depreciation And Amortization,251608000.0,172616000.0,133409000.0,176381000.0,
Depreciation,251608000.0,172616000.0,133409000.0,176381000.0,
Gain Loss On Investment Securities,44723000.0,310960000.0,-67428000.0,288908000.0,
Gain Loss On Sale Of PPE,,,-77495000.0,-624142000.0,-642246000.0
Net Income From Continuing Operations,-1042704000.0,-482097000.0,-18439000.0,-123463000.0,
