,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,33629740.0,33363180.0,11422640.0,-675580.0,
Tax Rate For Calcs,0.34,0.34,0.34,0.34,
Normalized EBITDA,2237284000.0,2263828000.0,440378000.0,1091858000.0,
Total Unusual Items,98911000.0,98127000.0,33596000.0,-1987000.0,
Total Unusual Items Excluding Goodwill,98911000.0,98127000.0,33596000.0,-1987000.0,
Net Income From Continuing Operation Net Minority Interest,204603000.0,448717000.0,-979104000.0,-498975000.0,
Reconciled Depreciation,1284787000.0,1333288000.0,1242690000.0,1163624000.0,
Reconciled Cost Of Revenue,27148836000.0,26410812000.0,26604266000.0,26860106000.0,
EBITDA,2336195000.0,2361955000.0,473974000.0,1089871000.0,
EBIT,1051408000.0,1028667000.0,-768716000.0,-73753000.0,
Net Interest Income,-2012705000.0,-1429528000.0,-1728705000.0,-2046544000.0,
Interest Expense,1176904000.0,941283000.0,1295651000.0,1195645000.0,
Interest Income,265902000.0,257037000.0,176181000.0,150832000.0,
Normalized Income,139321740.0,383953180.0,-1001277360.0,-497663580.0,
Net Income From Continuing And Discontinued Operation,204603000.0,448717000.0,-979104000.0,-498975000.0,
Total Expenses,37042357000.0,36767739000.0,37118397000.0,36484131000.0,
Total Operating Income As Reported,1918683000.0,1562432000.0,-372148000.0,771635000.0,
Diluted Average Shares,779379126.0,772863232.0,757825842.0,756625381.0,
Basic Average Shares,774601561.0,772863232.0,751238261.0,749589292.0,
Diluted EPS,0.264,0.580568,-1.303217,-0.668088,
Basic EPS,0.264,0.580568,-1.303217,-0.668088,
Diluted NI Availto Com Stockholders,204603000.0,448717000.0,-979104000.0,-498975000.0,
Net Income Common Stockholders,204603000.0,448717000.0,-979104000.0,-498975000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,204603000.0,448717000.0,-979104000.0,-498975000.0,
Net Income Including Noncontrolling Interests,204603000.0,448717000.0,-979104000.0,-498975000.0,
Net Income Continuous Operations,204603000.0,448717000.0,-979104000.0,-498975000.0,
Tax Provision,-330099000.0,-361333000.0,-1085263000.0,-770423000.0,
Pretax Income,-125496000.0,87384000.0,-2064367000.0,-1269398000.0,
Special Income Charges,-44588000.0,-2199000.0,-118534000.0,-136929000.0,
Other Special Charges,,,-201920000.0,19746000.0,77437000.0
Write Off,-3743000.0,-1229000.0,20512000.0,695000.0,
Restructuring And Mergern Acquisition,48331000.0,3428000.0,299942000.0,136234000.0,
Net Non Operating Interest Income Expense,-2012705000.0,-1429528000.0,-1728705000.0,-2046544000.0,
Total Other Finance Cost,1101703000.0,745282000.0,609235000.0,1001731000.0,
Interest Expense Non Operating,1176904000.0,941283000.0,1295651000.0,1195645000.0,
Interest Income Non Operating,265902000.0,257037000.0,176181000.0,150832000.0,
Operating Income,1661030000.0,1270329000.0,-350248000.0,814871000.0,
Operating Expense,9893521000.0,10356927000.0,10514131000.0,9624025000.0,
Other Operating Expenses,10208000.0,662843000.0,1046891000.0,425052000.0,
Depreciation And Amortization In Income Statement,1284787000.0,1333288000.0,1242690000.0,1163624000.0,
Depreciation Income Statement,1284787000.0,1333288000.0,1242690000.0,1163624000.0,
Selling General And Administration,8768140000.0,8505299000.0,8337270000.0,8111307000.0,
Selling And Marketing Expense,7375871000.0,7131584000.0,7002066000.0,6741109000.0,
General And Administrative Expense,1392269000.0,1373715000.0,1335204000.0,1370198000.0,
Gross Profit,11554551000.0,11627256000.0,10163883000.0,10438896000.0,
Cost Of Revenue,27148836000.0,26410812000.0,26604266000.0,26860106000.0,
Total Revenue,38703387000.0,38038068000.0,36768149000.0,37299002000.0,
Operating Revenue,38703387000.0,38038068000.0,36768149000.0,37299002000.0,
