,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-95200000.0,-2580898.502496,346120000.0,0.0,
Tax Rate For Calcs,0.34,0.009185,0.34,0.018,
Normalized EBITDA,19422000000.0,17910000000.0,15502000000.0,17676000000.0,
Total Unusual Items,-280000000.0,-281000000.0,1018000000.0,2812000000.0,
Total Unusual Items Excluding Goodwill,-280000000.0,-281000000.0,1018000000.0,2812000000.0,
Net Income From Continuing Operation Net Minority Interest,16487000000.0,14778000000.0,13466000000.0,13674000000.0,
Reconciled Depreciation,1261000000.0,1231000000.0,1176000000.0,855000000.0,
Reconciled Cost Of Revenue,6239000000.0,5783000000.0,5006000000.0,5611000000.0,
EBITDA,19142000000.0,17629000000.0,16520000000.0,17676000000.0,
EBIT,17881000000.0,16398000000.0,15344000000.0,16821000000.0,
Net Interest Income,-803000000.0,-605000000.0,-1490000000.0,-1013000000.0,
Interest Expense,1492000000.0,1373000000.0,1569000000.0,2265000000.0,
Interest Income,659000000.0,702000000.0,0.0,1252000000.0,
Normalized Income,16671800000.0,15056419101.497503,12794120000.0,13674000000.0,
Net Income From Continuing And Discontinued Operation,16487000000.0,14778000000.0,13466000000.0,13674000000.0,
Total Expenses,8455000000.0,8038000000.0,6710000000.0,7279000000.0,
Total Operating Income As Reported,,,14110000000.0,15569000000.0,13097000000.0
Diluted Average Shares,11161441864.0,11062815837.0,10997720246.0,10446026985.0,
Basic Average Shares,11161441864.0,11062815837.0,10997720246.0,10446026985.0,
Diluted EPS,1.47714,1.33583,1.224438,1.309014,
Basic EPS,1.47714,1.33583,1.224438,1.309014,
Diluted NI Availto Com Stockholders,16487000000.0,14778000000.0,13466000000.0,13674000000.0,
Net Income Common Stockholders,16487000000.0,14778000000.0,13466000000.0,13674000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,16487000000.0,14778000000.0,13466000000.0,13674000000.0,
Minority Interests,-63000000.0,-109000000.0,-512000000.0,-480000000.0,
Net Income Including Noncontrolling Interests,16550000000.0,14887000000.0,13978000000.0,14154000000.0,
Net Income Continuous Operations,16550000000.0,14887000000.0,13978000000.0,14154000000.0,
Tax Provision,-161000000.0,138000000.0,-203000000.0,402000000.0,
Pretax Income,16389000000.0,15025000000.0,13775000000.0,14556000000.0,
Other Non Operating Income Expenses,9000000.0,118000000.0,5000000.0,2883000000.0,
Special Income Charges,-161000000.0,-152000000.0,-6000000.0,-136000000.0,
Other Special Charges,38000000.0,111000000.0,70000000.0,136000000.0,
Write Off,-22000000.0,29000000.0,63000000.0,,-5000000.0
Impairment Of Capital Assets,125000000.0,-5000000.0,0.0,0.0,
Restructuring And Mergern Acquisition,20000000.0,17000000.0,-127000000.0,-168000000.0,
Gain On Sale Of Security,,,,,895000000.0
Net Non Operating Interest Income Expense,-803000000.0,-605000000.0,-1490000000.0,-1013000000.0,
Total Other Finance Cost,-30000000.0,-66000000.0,-79000000.0,-40000000.0,
Interest Expense Non Operating,1492000000.0,1373000000.0,1569000000.0,2265000000.0,
Interest Income Non Operating,659000000.0,702000000.0,0.0,1252000000.0,
Operating Income,-206000000.0,197000000.0,673000000.0,1207000000.0,
Operating Expense,2216000000.0,2255000000.0,1704000000.0,1668000000.0,
Other Operating Expenses,485000000.0,480000000.0,2000000.0,354000000.0,
Amortization,,,,26000000.0,26000000.0
Depreciation Income Statement,49000000.0,47000000.0,76000000.0,41000000.0,
Selling General And Administration,1175000000.0,1206000000.0,1140000000.0,1668000000.0,
Selling And Marketing Expense,982000000.0,1028000000.0,861000000.0,1120000000.0,
General And Administrative Expense,193000000.0,178000000.0,279000000.0,548000000.0,
Gross Profit,2010000000.0,2452000000.0,2377000000.0,2875000000.0,
Cost Of Revenue,6239000000.0,5783000000.0,5006000000.0,5611000000.0,
Total Revenue,8249000000.0,8235000000.0,7383000000.0,8486000000.0,
Operating Revenue,8249000000.0,8235000000.0,7383000000.0,8486000000.0,
