,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,202.814667,-11652053.073913,-10680717.730918,-374.712428,0.0,
Tax Rate For Calcs,0.067605,0.228418,0.173018,0.093678,0.071144,
Normalized EBITDA,203477000.0,221452000.0,274879000.0,159950000.0,142768000.0,
Total Unusual Items,3000.0,-51012000.0,-61732000.0,-4000.0,0.0,
Total Unusual Items Excluding Goodwill,3000.0,-51012000.0,-61732000.0,-4000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,134035000.0,70079000.0,111255000.0,86958000.0,86313000.0,
Reconciled Depreciation,1392000.0,1438000.0,1645000.0,1745000.0,1741000.0,
Reconciled Cost Of Revenue,2447000.0,2487000.0,1817000.0,1406000.0,1304000.0,
EBITDA,203480000.0,170440000.0,213147000.0,159946000.0,142768000.0,
EBIT,202088000.0,169002000.0,211502000.0,158201000.0,141027000.0,
Net Interest Income,-55008000.0,-62889000.0,-73595000.0,-62484000.0,-46362000.0,
Interest Expense,58341000.0,67031000.0,76822000.0,62138000.0,48047000.0,
Interest Income,146000.0,197000.0,260000.0,254000.0,274000.0,
Normalized Income,134032202.814667,109438946.926087,162306282.269082,86961625.287572,86313000.0,
Net Income From Continuing And Discontinued Operation,134035000.0,70079000.0,111255000.0,86958000.0,86313000.0,
Total Expenses,19804000.0,79094000.0,31077000.0,17509000.0,17542000.0,
Diluted Average Shares,88033000.0,,87299000.0,86999000.0,87204000.0,87030345.0
Basic Average Shares,87425000.0,,86999000.0,86999000.0,87018000.0,87030345.0
Diluted EPS,1.52255,,1.27441,0.99642,0.98978,1.141866
Basic EPS,1.53314,,1.27881,0.99953,0.9919,1.141866
Diluted NI Availto Com Stockholders,134035000.0,70079000.0,111255000.0,86958000.0,86313000.0,
Net Income Common Stockholders,134035000.0,70079000.0,111255000.0,86958000.0,86313000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,134035000.0,70079000.0,111255000.0,86958000.0,86313000.0,
Minority Interests,6000.0,-8600000.0,-123000.0,-106000.0,-52000.0,
Net Income Including Noncontrolling Interests,134029000.0,78679000.0,111378000.0,87064000.0,86365000.0,
Net Income Continuous Operations,134029000.0,78679000.0,111378000.0,87064000.0,86365000.0,
Tax Provision,9718000.0,23292000.0,23302000.0,8999000.0,6615000.0,
Pretax Income,143747000.0,101971000.0,134680000.0,96063000.0,92980000.0,
Special Income Charges,,-51012000.0,-61736000.0,,0.0,-43380000.0
Other Special Charges,,51012000.0,61736000.0,,,43380000.0
Net Non Operating Interest Income Expense,-55008000.0,-62889000.0,-73595000.0,-62484000.0,-46362000.0,
Total Other Finance Cost,-3187000.0,-3945000.0,-2967000.0,600000.0,-1411000.0,
Interest Expense Non Operating,58341000.0,67031000.0,76822000.0,62138000.0,48047000.0,
Interest Income Non Operating,146000.0,197000.0,260000.0,254000.0,274000.0,
Operating Income,46272000.0,-13871000.0,35666000.0,43957000.0,37785000.0,
Operating Expense,17357000.0,76607000.0,29260000.0,16103000.0,16238000.0,
Other Operating Expenses,2231000.0,11897000.0,17009000.0,465000.0,1900000.0,
Depreciation And Amortization In Income Statement,,1438000.0,1645000.0,,,1604000.0
Depreciation Income Statement,,1438000.0,1645000.0,,,1604000.0
Selling General And Administration,15403000.0,48731000.0,1702000.0,12972000.0,14935000.0,
Selling And Marketing Expense,3296000.0,12173000.0,321000.0,3053000.0,2401000.0,
General And Administrative Expense,12107000.0,36558000.0,1381000.0,9919000.0,12534000.0,
Gross Profit,63629000.0,62736000.0,64926000.0,60060000.0,54023000.0,
Cost Of Revenue,2447000.0,2487000.0,1817000.0,1406000.0,1304000.0,
Total Revenue,66076000.0,65223000.0,66743000.0,61466000.0,55327000.0,
Operating Revenue,66076000.0,65223000.0,66743000.0,61466000.0,55327000.0,
