,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-4234020.0,-41099880.0,-6524260.0,-14550037.299424,
Tax Rate For Calcs,0.34,0.34,0.34,0.10922,
Normalized EBITDA,2408075000.0,2673998000.0,1828341000.0,1742682000.0,
Total Unusual Items,-12453000.0,-120882000.0,-19189000.0,-133218000.0,
Total Unusual Items Excluding Goodwill,-12453000.0,-120882000.0,-19189000.0,-133218000.0,
Net Income From Continuing Operation Net Minority Interest,625519000.0,883161000.0,-448852000.0,-415943000.0,
Reconciled Depreciation,915251000.0,926373000.0,917045000.0,930565000.0,
Reconciled Cost Of Revenue,2189619000.0,2113100000.0,2109212000.0,1817151000.0,
EBITDA,2395622000.0,2553116000.0,1809152000.0,1609464000.0,
EBIT,1480371000.0,1626743000.0,892107000.0,678899000.0,
Net Interest Income,-877576000.0,-685139000.0,-1037084000.0,-1189718000.0,
Interest Expense,901388000.0,963913000.0,1063685000.0,1159389000.0,
Interest Income,57661000.0,70438000.0,121396000.0,112630000.0,
Normalized Income,633737980.0,962943120.0,-436187260.0,-297275037.299424,
Net Income From Continuing And Discontinued Operation,625519000.0,879871000.0,-492879000.0,-528930000.0,
Total Expenses,5694024000.0,5026325000.0,5063982000.0,4492729000.0,
Total Operating Income As Reported,1307019000.0,1351968000.0,,,
Diluted Average Shares,1856234000.0,1918218000.0,2058959100.0,2065941900.0,
Basic Average Shares,1829469000.0,1885653000.0,2058959100.0,2065941900.0,
Diluted EPS,0.34,0.46,-0.227273,-0.256024,
Basic EPS,0.34,0.47,-0.227273,-0.256024,
Diluted NI Availto Com Stockholders,625519000.0,879871000.0,-492879000.0,-528930000.0,
Net Income Common Stockholders,625519000.0,879871000.0,-492879000.0,-528930000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,625519000.0,879871000.0,-492879000.0,-528930000.0,
Minority Interests,39484000.0,-111760000.0,18474000.0,12068000.0,
Net Income Including Noncontrolling Interests,586035000.0,991631000.0,-511353000.0,-540998000.0,
Net Income Discontinuous Operations,0.0,-3290000.0,-44027000.0,-112987000.0,
Net Income Continuous Operations,586035000.0,994921000.0,-467326000.0,-428011000.0,
Tax Provision,-7052000.0,-332091000.0,295748000.0,-52479000.0,
Pretax Income,578983000.0,662830000.0,-171578000.0,-480490000.0,
Special Income Charges,-9525000.0,-8858000.0,-13985000.0,-115164000.0,
Write Off,,,0.0,95138000.0,0.0
Restructuring And Mergern Acquisition,9525000.0,8858000.0,13985000.0,20026000.0,
Net Non Operating Interest Income Expense,-877576000.0,-685139000.0,-1037084000.0,-1189718000.0,
Total Other Finance Cost,33849000.0,-208336000.0,94795000.0,142959000.0,
Interest Expense Non Operating,901388000.0,963913000.0,1063685000.0,1159389000.0,
Interest Income Non Operating,57661000.0,70438000.0,121396000.0,112630000.0,
Operating Income,1322639000.0,1364268000.0,750816000.0,512064000.0,
Operating Expense,3504405000.0,2913225000.0,2954770000.0,2675578000.0,
Other Operating Expenses,732047000.0,599273000.0,520629000.0,468081000.0,
Selling General And Administration,2779954000.0,2331074000.0,2469607000.0,2222417000.0,
Selling And Marketing Expense,887451000.0,768095000.0,702994000.0,536697000.0,
General And Administrative Expense,1892503000.0,1562979000.0,1766613000.0,1685720000.0,
Gross Profit,4827044000.0,4277493000.0,3705586000.0,3187642000.0,
Cost Of Revenue,2189619000.0,2113100000.0,2109212000.0,1817151000.0,
Total Revenue,7016663000.0,6390593000.0,5814798000.0,5004793000.0,
Operating Revenue,7016663000.0,6390593000.0,5814798000.0,5004793000.0,
