,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,114009662.8,48426327.0,72283524.0,40135578.3,
Tax Rate For Calcs,0.1684,0.201,0.1097,0.1647,
Normalized EBITDA,8651314000.0,8646793000.0,6709981000.0,5515876000.0,
Total Unusual Items,677017000.0,240927000.0,658920000.0,243689000.0,
Total Unusual Items Excluding Goodwill,677017000.0,240927000.0,658920000.0,243689000.0,
Net Income From Continuing Operation Net Minority Interest,6376219000.0,6042593000.0,5731670000.0,4208084000.0,
Reconciled Depreciation,1001296000.0,812485000.0,628042000.0,565557000.0,
Reconciled Cost Of Revenue,27122477000.0,25173096000.0,21702737000.0,21209235000.0,
EBITDA,9328331000.0,8887720000.0,7368901000.0,5759565000.0,
EBIT,8327035000.0,8075235000.0,6740859000.0,5194008000.0,
Net Interest Income,-190627000.0,-79813000.0,-195125000.0,-65586000.0,
Interest Expense,179358000.0,166727000.0,150062000.0,78366000.0,
Interest Income,,0.0,5068000.0,25444000.0,60160000.0
Normalized Income,5813211662.8,5850092327.0,5145033524.0,4004530578.3,
Net Income From Continuing And Discontinued Operation,6376219000.0,6042593000.0,5731670000.0,4208084000.0,
Total Expenses,32944908000.0,30438168000.0,26109579000.0,24926714000.0,
Diluted Average Shares,4196542000.0,4196422000.0,4195705962.0,4196987000.0,
Basic Average Shares,4195690000.0,4195474000.0,4195705962.0,4196013000.0,
Diluted EPS,1.5194,1.43994,1.36608,1.00264,
Basic EPS,1.51971,1.44026,1.36608,1.00288,
Diluted NI Availto Com Stockholders,6376219000.0,6042593000.0,5731670000.0,4208084000.0,
Net Income Common Stockholders,6376219000.0,6042593000.0,5731670000.0,4208084000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,6376219000.0,6042593000.0,5731670000.0,4208084000.0,
Minority Interests,-399739000.0,-276170000.0,-135945000.0,-64788000.0,
Net Income Including Noncontrolling Interests,6775958000.0,6318763000.0,5867615000.0,4272872000.0,
Net Income Continuous Operations,6775958000.0,6318763000.0,5867615000.0,4272872000.0,
Tax Provision,1371719000.0,1589745000.0,723182000.0,842770000.0,
Pretax Income,8147677000.0,7908508000.0,6590797000.0,5115642000.0,
Special Income Charges,0.0,20280000.0,13917000.0,20528000.0,
Restructuring And Mergern Acquisition,0.0,-20280000.0,-13917000.0,-20528000.0,
Net Non Operating Interest Income Expense,-190627000.0,-79813000.0,-195125000.0,-65586000.0,
Total Other Finance Cost,11269000.0,-86914000.0,118729000.0,12664000.0,
Interest Expense Non Operating,179358000.0,166727000.0,150062000.0,78366000.0,
Interest Income Non Operating,,0.0,5068000.0,25444000.0,94622000.0
Operating Income,7859202000.0,7548773000.0,6394022000.0,4978008000.0,
Operating Expense,5822431000.0,5265072000.0,4406842000.0,3717479000.0,
Other Operating Expenses,521042000.0,406377000.0,322663000.0,198729000.0,
Selling General And Administration,4792977000.0,4263832000.0,3453408000.0,3046209000.0,
Selling And Marketing Expense,3279095000.0,2964411000.0,2408520000.0,2173274000.0,
General And Administrative Expense,1513882000.0,1299421000.0,1044888000.0,872935000.0,
Gross Profit,13681633000.0,12813845000.0,10800864000.0,8695487000.0,
Cost Of Revenue,27122477000.0,25173096000.0,21702737000.0,21209235000.0,
Total Revenue,40804110000.0,37986941000.0,32503601000.0,29904722000.0,
Operating Revenue,40804110000.0,37986941000.0,32503601000.0,29904722000.0,
