,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-18827000.0,-5993000.0,-11278000.0,-57990000.0,
Issuance Of Capital Stock,11496000.0,1853000.0,11186000.0,48286000.0,
Capital Expenditure,,-2822000.0,-2372000.0,-98000.0,-6022000.0
End Cash Position,248000.0,5000.0,531000.0,1555000.0,
Other Cash Adjustment Outside Changein Cash,,,79000.0,,
Beginning Cash Position,5000.0,531000.0,1553000.0,4552000.0,
Changes In Cash,243000.0,-526000.0,-1101000.0,-2997000.0,
Financing Cash Flow,15971000.0,5467000.0,10111000.0,50930000.0,
Net Other Financing Charges,,,,,-4852000.0
Net Common Stock Issuance,11496000.0,1853000.0,11186000.0,48286000.0,
Common Stock Issuance,11496000.0,1853000.0,11186000.0,48286000.0,
Net Issuance Payments Of Debt,4475000.0,3614000.0,-1075000.0,2644000.0,
Net Long Term Debt Issuance,4475000.0,3614000.0,-1075000.0,2644000.0,
Investing Cash Flow,3099000.0,-2822000.0,-2306000.0,3965000.0,
Net Investment Purchase And Sale,0.0,0.0,66000.0,-2432000.0,
Purchase Of Investment,,,,-2432000.0,-3000000.0
Net Intangibles Purchase And Sale,2270000.0,0.0,-80000.0,-98000.0,
Purchase Of Intangibles,,0.0,-80000.0,-98000.0,-3810000.0
Net PPE Purchase And Sale,829000.0,-2822000.0,-2292000.0,6495000.0,
Operating Cash Flow,-18827000.0,-3171000.0,-8906000.0,-57892000.0,
Change In Working Capital,-6354000.0,15361000.0,-5003000.0,-46194000.0,
Change In Other Current Liabilities,0.0,-334000.0,357000.0,-1010000.0,
Change In Other Current Assets,-4171000.0,771000.0,-6601000.0,-34000000.0,
Change In Payable,-3845000.0,1259000.0,-9000.0,-13204000.0,
Change In Prepaid Assets,972000.0,2786000.0,-671000.0,1354000.0,
Change In Inventory,619000.0,4605000.0,-1306000.0,1102000.0,
Change In Receivables,982000.0,6468000.0,2816000.0,-517000.0,
Provisionand Write Offof Assets,4438000.0,0.0,,,
Depreciation And Amortization,54000.0,1187000.0,1330000.0,1146000.0,
Depreciation,54000.0,1187000.0,1330000.0,1146000.0,
Net Income From Continuing Operations,-16965000.0,-19719000.0,-5177000.0,-12699000.0,
