,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,90672801.635992,-1449420000.0,-135320000.0,138040000.0,30085658.34557,
Tax Rate For Calcs,0.206544,0.34,0.34,0.34,0.316691,
Normalized EBITDA,3448000000.0,4166000000.0,4074000000.0,2824000000.0,2937000000.0,
Total Unusual Items,439000000.0,-4263000000.0,-398000000.0,406000000.0,95000000.0,
Total Unusual Items Excluding Goodwill,439000000.0,-4263000000.0,-398000000.0,406000000.0,95000000.0,
Net Income From Continuing Operation Net Minority Interest,1893000000.0,-3844000000.0,2685000000.0,2117000000.0,1394000000.0,
Reconciled Depreciation,845000000.0,860000000.0,761000000.0,780000000.0,704000000.0,
Reconciled Cost Of Revenue,5338000000.0,5944000000.0,5887000000.0,5312000000.0,4771000000.0,
EBITDA,3887000000.0,-97000000.0,3676000000.0,3230000000.0,3032000000.0,
EBIT,3042000000.0,-957000000.0,2915000000.0,2450000000.0,2328000000.0,
Net Interest Income,-624000000.0,-970000000.0,-517000000.0,-409000000.0,-310000000.0,
Interest Expense,597000000.0,1148000000.0,303000000.0,347000000.0,285000000.0,
Interest Income,18000000.0,5000000.0,28000000.0,112000000.0,56000000.0,
Normalized Income,1544672801.635992,-1030420000.0,2947680000.0,1849040000.0,1329085658.34557,
Net Income From Continuing And Discontinued Operation,1893000000.0,-3844000000.0,2685000000.0,2117000000.0,1394000000.0,
Total Expenses,6664000000.0,7563000000.0,7053000000.0,6630000000.0,5920000000.0,
Total Operating Income As Reported,2375000000.0,-697000000.0,2791000000.0,2004000000.0,1799000000.0,
Diluted Average Shares,4274631000.0,,4274808000.0,4234000000.0,4273772000.0,
Basic Average Shares,4268602000.0,,4268779000.0,4234000000.0,4268759000.0,
Diluted EPS,0.44,,,,0.33,
Basic EPS,0.44,,,,0.33,
Diluted NI Availto Com Stockholders,1893000000.0,-3844000000.0,2685000000.0,2117000000.0,1394000000.0,
Net Income Common Stockholders,1893000000.0,-3844000000.0,2685000000.0,2117000000.0,1394000000.0,
Net Income,1893000000.0,-3844000000.0,2685000000.0,2117000000.0,1394000000.0,
Minority Interests,-47000000.0,399000000.0,-10000000.0,-18000000.0,-2000000.0,
Net Income Including Noncontrolling Interests,1940000000.0,-4243000000.0,2695000000.0,2135000000.0,1396000000.0,
Net Income Continuous Operations,1940000000.0,-4243000000.0,2695000000.0,2135000000.0,1396000000.0,
Tax Provision,505000000.0,2138000000.0,-83000000.0,-32000000.0,647000000.0,
Pretax Income,2445000000.0,-2105000000.0,2612000000.0,2103000000.0,2043000000.0,
Other Income Expense,475000000.0,-4632000000.0,-238000000.0,338000000.0,154000000.0,
Special Income Charges,-231000000.0,-4150000000.0,-576000000.0,-170000000.0,-416000000.0,
Other Special Charges,111000000.0,306000000.0,206000000.0,38000000.0,163000000.0,
Write Off,120000000.0,,,132000000.0,253000000.0,
Impairment Of Capital Assets,,3844000000.0,370000000.0,132000000.0,,1847000000.0
Earnings From Equity Interest,36000000.0,-369000000.0,160000000.0,-68000000.0,59000000.0,
Gain On Sale Of Security,670000000.0,-113000000.0,178000000.0,576000000.0,511000000.0,
Net Non Operating Interest Income Expense,-624000000.0,-970000000.0,-517000000.0,-409000000.0,-310000000.0,
Total Other Finance Cost,45000000.0,-173000000.0,242000000.0,174000000.0,81000000.0,
Interest Expense Non Operating,597000000.0,1148000000.0,303000000.0,347000000.0,285000000.0,
Interest Income Non Operating,18000000.0,5000000.0,28000000.0,112000000.0,56000000.0,
Operating Income,2594000000.0,3497000000.0,3367000000.0,2174000000.0,2199000000.0,
Operating Expense,491000000.0,784000000.0,421000000.0,545000000.0,469000000.0,
Other Operating Expenses,196000000.0,317000000.0,112000000.0,255000000.0,185000000.0,
Other Taxes,12000000.0,,,,16000000.0,
Depreciation Amortization Depletion Income Statement,10000000.0,25000000.0,16000000.0,7000000.0,24000000.0,
Depreciation And Amortization In Income Statement,10000000.0,25000000.0,16000000.0,7000000.0,24000000.0,
Depreciation Income Statement,,,16000000.0,7000000.0,,
Research And Development,131000000.0,260000000.0,151000000.0,159000000.0,123000000.0,
Selling General And Administration,142000000.0,182000000.0,142000000.0,124000000.0,121000000.0,
Selling And Marketing Expense,,,25000000.0,,,
General And Administrative Expense,142000000.0,182000000.0,142000000.0,106000000.0,121000000.0,
Other Gand A,73000000.0,116000000.0,77000000.0,57000000.0,59000000.0,
Salaries And Wages,69000000.0,66000000.0,65000000.0,49000000.0,62000000.0,
Gross Profit,3085000000.0,4281000000.0,3788000000.0,2719000000.0,2668000000.0,
Cost Of Revenue,6173000000.0,6779000000.0,6632000000.0,6085000000.0,5451000000.0,
Total Revenue,9258000000.0,11060000000.0,10420000000.0,8804000000.0,8119000000.0,
Operating Revenue,9258000000.0,11197000000.0,10363000000.0,8804000000.0,8119000000.0,
