,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-513354440.0,-172092646.76946,-62313686.288658,-150000698.521732,
Tax Rate For Calcs,0.34,0.158254,0.193613,0.27615,
Normalized EBITDA,9075046000.0,10474343000.0,13555733000.0,20233518000.0,
Total Unusual Items,-1509866000.0,-1087448000.0,-321847000.0,-543185000.0,
Total Unusual Items Excluding Goodwill,-1509866000.0,-1087448000.0,-321847000.0,-543185000.0,
Net Income From Continuing Operation Net Minority Interest,1387020000.0,4566317000.0,7501565000.0,11425512000.0,
Reconciled Depreciation,3683585000.0,3126247000.0,3047212000.0,2866699000.0,
Reconciled Cost Of Revenue,61891039000.0,57823416000.0,57583992000.0,63661156000.0,
EBITDA,7565180000.0,9386895000.0,13233886000.0,19690333000.0,
EBIT,3881595000.0,6260648000.0,10186674000.0,16823634000.0,
Net Interest Income,-1669259000.0,-1135666000.0,-1037277000.0,-1349241000.0,
Interest Expense,1357148000.0,796933000.0,840069000.0,964607000.0,
Interest Income,404113000.0,372673000.0,359512000.0,213917000.0,
Normalized Income,2383531560.0,5481672353.23054,7761098313.711342,11818696301.478268,
Net Income From Continuing And Discontinued Operation,1387020000.0,4566317000.0,7501565000.0,11425512000.0,
Total Expenses,64250582000.0,60612661000.0,59291326000.0,65812584000.0,
Total Operating Income As Reported,3739068000.0,7487202000.0,10452727000.0,,
Diluted Average Shares,2010173913.0,2041293481.0,2099426890.0,2139090317.0,
Basic Average Shares,2010173913.0,2041293481.0,2099426890.0,2129718794.0,
Diluted EPS,0.69,2.253014,3.590019,5.34,
Basic EPS,0.69,2.253014,3.590019,5.36,
Diluted NI Availto Com Stockholders,1387020000.0,4566317000.0,7501565000.0,11425512000.0,
Average Dilution Earnings,0.0,0.0,0.0,0.0,
Net Income Common Stockholders,1387020000.0,4566317000.0,7501565000.0,11425512000.0,
Net Income,1387020000.0,4566317000.0,7501565000.0,11425512000.0,
Minority Interests,-31418000.0,-32745000.0,-35418000.0,-54040000.0,
Net Income Including Noncontrolling Interests,1418438000.0,4599062000.0,7536983000.0,11479552000.0,
Net Income Continuous Operations,1418438000.0,4599062000.0,7536983000.0,11479552000.0,
Tax Provision,1106009000.0,864653000.0,1809622000.0,4379475000.0,
Pretax Income,2524447000.0,5463715000.0,9346605000.0,15859027000.0,
Other Income Expense,-1414244000.0,185386000.0,758761000.0,608642000.0,
Other Non Operating Income Expenses,,,253002000.0,,1391280000.0
Special Income Charges,-2153772000.0,-1025445000.0,-692587000.0,0.0,
Gain On Sale Of Business,,808367000.0,0.0,0.0,
Other Special Charges,189268000.0,825818000.0,692587000.0,,-1126593000.0
Write Off,,30910000.0,10728000.0,0.0,0.0
Impairment Of Capital Assets,1964504000.0,199627000.0,0.0,0.0,
Earnings From Equity Interest,95622000.0,1272834000.0,827606000.0,1151827000.0,
Gain On Sale Of Security,643906000.0,-62003000.0,370740000.0,-543185000.0,
Net Non Operating Interest Income Expense,-1669259000.0,-1135666000.0,-1037277000.0,-1349241000.0,
Total Other Finance Cost,716224000.0,711406000.0,556720000.0,598551000.0,
Interest Expense Non Operating,1357148000.0,796933000.0,840069000.0,964607000.0,
Interest Income Non Operating,404113000.0,372673000.0,359512000.0,213917000.0,
Operating Income,5607950000.0,6413995000.0,9625121000.0,16599626000.0,
Operating Expense,2359543000.0,2789245000.0,1707334000.0,2151428000.0,
Other Operating Expenses,228500000.0,591716000.0,-511030000.0,-36271000.0,
Other Taxes,,0.0,-253002000.0,0.0,-788741000.0
Provision For Doubtful Accounts,10249000.0,30910000.0,10728000.0,81000.0,
Selling General And Administration,2120794000.0,2166619000.0,2207636000.0,2187618000.0,
Selling And Marketing Expense,782351000.0,762560000.0,716195000.0,733026000.0,
General And Administrative Expense,1338443000.0,1404059000.0,1491441000.0,1454592000.0,
Other Gand A,1338443000.0,1404059000.0,1491441000.0,1454592000.0,
Gross Profit,7967493000.0,9203240000.0,11332455000.0,18751054000.0,
Cost Of Revenue,61891039000.0,57823416000.0,57583992000.0,63661156000.0,
Total Revenue,69858532000.0,67026656000.0,68916447000.0,82412210000.0,
Excise Taxes,5474839000.0,5634075000.0,5884335000.0,8372931000.0,
Operating Revenue,77417799000.0,74816043000.0,76845604000.0,93234968000.0,
