,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-19823268.775972,25150773.227392,37261037.828019,29334241.3,-381716584.770369
Normalized EBITDA,1325096000.0,1719713000.0,1685867000.0,1566754000.0,595111000.0
Total Unusual Items,-69965000.0,119717000.0,104621000.0,78623000.0,-1082461000.0
Total Unusual Items Excluding Goodwill,-69965000.0,119717000.0,104621000.0,78623000.0,-1082461000.0
Net Income From Continuing Operation Net Minority Interest,56994000.0,351721000.0,364475000.0,384385000.0,-1066544000.0
Reconciled Depreciation,816567000.0,760374000.0,661776000.0,554885000.0,616604000.0
Reconciled Cost Of Revenue,4678452000.0,3055578000.0,2175458000.0,3102001000.0,3729669000.0
EBITDA,1255131000.0,1839430000.0,1790488000.0,1645377000.0,-487350000.0
EBIT,438564000.0,1079056000.0,1128712000.0,1090492000.0,-1103954000.0
Net Interest Income,-645836000.0,-410204000.0,-571210000.0,-388952000.0,-771578000.0
Interest Expense,170482000.0,389493000.0,373954000.0,370915000.0,362897000.0
Interest Income,2836000.0,671000.0,1600000.0,23312000.0,27633000.0
Normalized Income,107135731.224028,257154773.227392,297115037.828019,335096241.3,-365799584.770369
Net Income From Continuing And Discontinued Operation,56994000.0,351721000.0,364475000.0,384385000.0,-1066544000.0
Total Expenses,5295343000.0,3487512000.0,2508210000.0,3451137000.0,4199903000.0
Rent Expense Supplemental,-19276000.0,9497000.0,1350000.0,14426000.0,-21754000.0
Diluted Average Shares,,1918303791.0,1919434660.0,1931291765.0,1931389721.0
Basic Average Shares,,1918195270.0,1919434660.0,1930996829.0,1931389721.0
Diluted EPS,,0.18335,0.39013,0.19903,-0.498398
Basic EPS,,0.18336,0.39015,0.19906,-0.498398
Diluted NI Availto Com Stockholders,56994000.0,351721000.0,364475000.0,384385000.0,-1066544000.0
Net Income Common Stockholders,56994000.0,351721000.0,364475000.0,384385000.0,-1066544000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,56994000.0,351721000.0,364475000.0,384385000.0,-1066544000.0
Minority Interests,-135132000.0,-192975000.0,-121474000.0,-84474000.0,-116960000.0
Net Income Including Noncontrolling Interests,192126000.0,544696000.0,485949000.0,468859000.0,-949584000.0
Net Income Continuous Operations,192126000.0,544696000.0,485949000.0,468859000.0,-949584000.0
Tax Provision,75956000.0,144867000.0,268809000.0,250718000.0,-517267000.0
Pretax Income,268082000.0,689563000.0,754758000.0,719577000.0,-1466851000.0
Special Income Charges,-81688000.0,121656000.0,,,
Other Special Charges,53688000.0,-121656000.0,,,
Net Non Operating Interest Income Expense,-645836000.0,-410204000.0,-571210000.0,-388952000.0,-771578000.0
Total Other Finance Cost,478190000.0,21382000.0,198856000.0,41349000.0,436314000.0
Interest Expense Non Operating,170482000.0,389493000.0,373954000.0,370915000.0,362897000.0
Interest Income Non Operating,2836000.0,671000.0,1600000.0,23312000.0,27633000.0
Operating Income,755156000.0,940509000.0,1005770000.0,972419000.0,658652000.0
Operating Expense,616891000.0,431934000.0,332752000.0,349136000.0,470234000.0
Other Operating Expenses,151821000.0,133310000.0,-18026000.0,41796000.0,60689000.0
Depreciation And Amortization In Income Statement,301351000.0,260962000.0,233387000.0,237974000.0,283162000.0
Depreciation Income Statement,301351000.0,260962000.0,233387000.0,237974000.0,283162000.0
Selling General And Administration,36293000.0,33463000.0,35842000.0,30479000.0,30466000.0
General And Administrative Expense,36293000.0,33463000.0,35842000.0,30479000.0,30466000.0
Rent And Landing Fees,1475000.0,1404000.0,1350000.0,1529000.0,-55000.0
Gross Profit,1372047000.0,1372443000.0,1338522000.0,1321555000.0,1128886000.0
Cost Of Revenue,4678452000.0,3055578000.0,2175458000.0,3102001000.0,3729669000.0
Total Revenue,6050499000.0,4428021000.0,3513980000.0,4423556000.0,4858555000.0
Operating Revenue,6050499000.0,4428021000.0,3513980000.0,4423556000.0,4858555000.0
