,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-97385000.0,-60270000.0,115666000.0,36868000.0,
Repurchase Of Capital Stock,0.0,-11842000.0,0.0,,
Repayment Of Debt,-154928000.0,-1024765000.0,-450202000.0,-489784000.0,
Issuance Of Debt,1035241000.0,873092000.0,719346000.0,586612000.0,
Issuance Of Capital Stock,0.0,300000000.0,145242000.0,0.0,
Capital Expenditure,-8874000.0,-136000.0,,-207845000.0,-25000.0
End Cash Position,526878000.0,238527000.0,465589000.0,254739000.0,
Beginning Cash Position,238527000.0,465589000.0,254739000.0,238411000.0,
Effect Of Exchange Rate Changes,-2754000.0,5241000.0,0.0,,
Changes In Cash,291105000.0,-232303000.0,210850000.0,16328000.0,
Financing Cash Flow,733896000.0,-63672000.0,519521000.0,106187000.0,
Net Other Financing Charges,-40801000.0,-21770000.0,172569000.0,15755000.0,
Interest Paid Cff,-17732000.0,-104596000.0,-26304000.0,0.0,
Cash Dividends Paid,-77061000.0,-57902000.0,-36729000.0,-4700000.0,
Common Stock Dividend Paid,-77061000.0,-57902000.0,-36729000.0,-4700000.0,
Net Common Stock Issuance,0.0,288158000.0,145242000.0,0.0,
Common Stock Payments,0.0,-11842000.0,0.0,,
Common Stock Issuance,0.0,300000000.0,145242000.0,0.0,
Net Issuance Payments Of Debt,880313000.0,-151673000.0,269144000.0,96828000.0,
Net Long Term Debt Issuance,880313000.0,-151673000.0,269144000.0,96828000.0,
Long Term Debt Payments,-154928000.0,-1024765000.0,-450202000.0,-489784000.0,
Long Term Debt Issuance,1035241000.0,873092000.0,719346000.0,586612000.0,
Investing Cash Flow,-354280000.0,-108497000.0,-424337000.0,-126727000.0,
Net Other Investing Changes,-74696000.0,-176625000.0,-250246000.0,-207845000.0,
Interest Received Cfi,,0.0,0.0,9117000.0,0.0
Dividends Received Cfi,0.0,0.0,0.0,2165000.0,
Net Investment Purchase And Sale,-290540000.0,-80414000.0,-204545000.0,-27201000.0,
Sale Of Investment,1687146000.0,689735000.0,711054000.0,,
Purchase Of Investment,-1977686000.0,-770149000.0,-915599000.0,-27201000.0,
Net Business Purchase And Sale,19830000.0,148678000.0,0.0,97037000.0,
Sale Of Business,20204000.0,148678000.0,0.0,97037000.0,
Purchase Of Business,-374000.0,0.0,0.0,0.0,
Net Intangibles Purchase And Sale,-8874000.0,-136000.0,0.0,0.0,
Purchase Of Intangibles,-8874000.0,-136000.0,0.0,0.0,
Net PPE Purchase And Sale,,0.0,30454000.0,0.0,0.0
Sale Of PPE,,0.0,30454000.0,0.0,0.0
Purchase Of PPE,,,,-207845000.0,-107862000.0
Operating Cash Flow,-88511000.0,-60134000.0,115666000.0,36868000.0,
Taxes Refund Paid,0.0,-3604000.0,0.0,-29870000.0,
Interest Paid Cfo,-123178000.0,-75477000.0,-29296000.0,-39692000.0,
Change In Working Capital,-274068000.0,-293487000.0,-245644000.0,-136576000.0,
Change In Other Current Liabilities,,,,5490000.0,1211000.0
Change In Other Current Assets,92287000.0,25950000.0,6784000.0,-1062000.0,
Change In Payable,-26060000.0,13089000.0,54077000.0,39739000.0,
Change In Prepaid Assets,11595000.0,-26353000.0,-1350000.0,-20263000.0,
Change In Inventory,26262000.0,-90629000.0,-36943000.0,-58188000.0,
Change In Receivables,-383210000.0,-214277000.0,-269183000.0,-102292000.0,
Other Non Cash Items,168068000.0,74925000.0,56660000.0,48135000.0,
Stock Based Compensation,4339000.0,2853000.0,269000.0,1182000.0,
Provisionand Write Offof Assets,5308000.0,213000.0,3641000.0,78000.0,
Deferred Tax,-17994000.0,15120000.0,-90973000.0,16753000.0,
Depreciation And Amortization,39434000.0,30656000.0,15555000.0,4514000.0,
Depreciation,39434000.0,30656000.0,15555000.0,4514000.0,
Gain Loss On Investment Securities,-1786000.0,27899000.0,59969000.0,-2948000.0,
Gain Loss On Sale Of PPE,6809000.0,265000.0,0.0,,0.0
Net Income From Continuing Operations,101130000.0,160508000.0,344952000.0,175292000.0,
