,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,3237597.092424,1134730.924512,-137148.813159,234963.148067,
Tax Rate For Calcs,0.128364,0.134431,0.194537,0.175739,
Normalized EBITDA,571410000.0,330633000.0,224865000.0,160397000.0,
Total Unusual Items,25222000.0,8441000.0,-705000.0,1337000.0,
Total Unusual Items Excluding Goodwill,25222000.0,8441000.0,-705000.0,1337000.0,
Net Income From Continuing Operation Net Minority Interest,420445000.0,251494000.0,155838000.0,105917000.0,
Reconciled Depreciation,16026000.0,10527000.0,7651000.0,4975000.0,
Reconciled Cost Of Revenue,1534178000.0,1043410000.0,751454000.0,533059000.0,
EBITDA,596632000.0,339074000.0,224160000.0,161734000.0,
EBIT,580606000.0,328547000.0,216509000.0,156759000.0,
Net Interest Income,-13746000.0,11346000.0,-1890000.0,20301000.0,
Interest Expense,98555000.0,38502000.0,23307000.0,29303000.0,
Interest Income,92486000.0,55365000.0,23092000.0,49949000.0,
Normalized Income,398460597.092424,244187730.924512,156405851.186841,104814963.148067,
Net Income From Continuing And Discontinued Operation,420445000.0,251494000.0,155838000.0,105917000.0,
Total Expenses,1894604000.0,1299895000.0,957226000.0,694224000.0,
Diluted Average Shares,85467381.0,84605420.0,85302126.0,85461160.0,
Basic Average Shares,85130041.0,84605420.0,85302126.0,85195493.0,
Diluted EPS,4.938856,2.972552,1.826895,1.239358,
Basic EPS,4.938856,2.972552,1.826895,1.243223,
Diluted NI Availto Com Stockholders,420445000.0,251494000.0,155838000.0,105917000.0,
Net Income Common Stockholders,420445000.0,251494000.0,155838000.0,105917000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,420445000.0,251494000.0,155838000.0,105917000.0,
Minority Interests,272000.0,440000.0,221000.0,860000.0,
Net Income Including Noncontrolling Interests,420173000.0,251054000.0,155617000.0,105057000.0,
Net Income Continuous Operations,420173000.0,251054000.0,155617000.0,105057000.0,
Tax Provision,61878000.0,38991000.0,37585000.0,22399000.0,
Pretax Income,482051000.0,290045000.0,193202000.0,127456000.0,
Special Income Charges,-23937000.0,-22309000.0,-23951000.0,-18257000.0,
Other Special Charges,23937000.0,22309000.0,23972000.0,17079000.0,
Write Off,,0.0,-21000.0,1178000.0,3544000.0
Net Non Operating Interest Income Expense,-13746000.0,11346000.0,-1890000.0,20301000.0,
Total Other Finance Cost,7677000.0,5517000.0,1675000.0,345000.0,
Interest Expense Non Operating,98555000.0,38502000.0,23307000.0,29303000.0,
Interest Income Non Operating,92486000.0,55365000.0,23092000.0,49949000.0,
Operating Income,462334000.0,270129000.0,194017000.0,105303000.0,
Operating Expense,360426000.0,256485000.0,205772000.0,161165000.0,
Other Operating Expenses,31459000.0,15546000.0,17336000.0,15310000.0,
Depreciation And Amortization In Income Statement,6354000.0,6004000.0,6314000.0,4686000.0,
Depreciation Income Statement,6354000.0,6004000.0,6314000.0,4686000.0,
Selling General And Administration,234102000.0,160844000.0,119115000.0,87581000.0,
Selling And Marketing Expense,191206000.0,129274000.0,92660000.0,63413000.0,
General And Administrative Expense,42896000.0,31570000.0,26455000.0,24168000.0,
Gross Profit,822760000.0,526614000.0,399789000.0,266468000.0,
Cost Of Revenue,1534178000.0,1043410000.0,751454000.0,533059000.0,
Total Revenue,2356938000.0,1570024000.0,1151243000.0,799527000.0,
Operating Revenue,2356938000.0,1570024000.0,1151243000.0,799527000.0,
