,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,1151251148.0,1151251148.0,1151251148.0,1151251148.0,1151251148.0,
Share Issued,1151251148.0,1151251148.0,1151251148.0,1151251148.0,1151251148.0,
Net Debt,25328447000.0,25224489000.0,25790052000.0,,21432540000.0,20265926000.0
Total Debt,31777315000.0,31689864000.0,29148604000.0,,27092953000.0,25840565000.0
Tangible Book Value,9687575000.0,8205213000.0,7294669000.0,,7342484000.0,7052786000.0
Invested Capital,46790125000.0,45290863000.0,41906332000.0,,39402423000.0,37923529000.0
Working Capital,818240000.0,3485869000.0,752964000.0,,2604326000.0,1897118000.0
Net Tangible Assets,9687575000.0,8205213000.0,7294669000.0,,7342484000.0,7052786000.0
Common Stock Equity,15012810000.0,13600999000.0,12757728000.0,,12309470000.0,12082964000.0
Total Capitalization,43181029000.0,41964271000.0,38941500000.0,,36596928000.0,35174572000.0
Total Equity Gross Minority Interest,16094317000.0,14798440000.0,13914493000.0,,13413295000.0,13152652000.0
Minority Interest,1081507000.0,1197441000.0,1156765000.0,,1103825000.0,1069688000.0
Stockholders Equity,15012810000.0,13600999000.0,12757728000.0,,12309470000.0,12082964000.0
Other Equity Interest,-53597000.0,-71225000.0,-137544000.0,,-110317000.0,-159400000.0
Retained Earnings,,752095000.0,,,1307609000.0,782153000.0
Capital Stock,6863707000.0,6863707000.0,6863707000.0,,4902648000.0,4902648000.0
Common Stock,6863707000.0,6863707000.0,6863707000.0,,4902648000.0,4902648000.0
Total Liabilities Net Minority Interest,42911574000.0,43896842000.0,41398416000.0,,39895355000.0,39608569000.0
Total Non Current Liabilities Net Minority Interest,33872056000.0,37399068000.0,35240278000.0,,33674816000.0,32699082000.0
Other Non Current Liabilities,1034307000.0,965432000.0,991554000.0,,870698000.0,1041761000.0
Preferred Securities Outside Stock Equity,,,,,478014000.0,477580000.0
Derivative Product Liabilities,56960000.0,24645000.0,26674000.0,,20202000.0,21977000.0
Non Current Pension And Other Postretirement Benefit Plans,204197000.0,208790000.0,215828000.0,,222424000.0,227908000.0
Tradeand Other Payables Non Current,654626000.0,4289555000.0,4356835000.0,,4482344000.0,4564337000.0
Non Current Deferred Taxes Liabilities,2945213000.0,2799536000.0,2762822000.0,,2668365000.0,2641862000.0
