,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,14619742.761516,35791322.537307,2040108.374356,-524703.698853,23553078.086757
Tax Rate For Calcs,0.198943,0.115805,0.159396,0.251656,0.158578
Normalized EBITDA,787323000.0,473354000.0,691770000.0,901376000.0,493997000.0
Total Unusual Items,73487000.0,309065000.0,12799000.0,-2085000.0,148527000.0
Total Unusual Items Excluding Goodwill,73487000.0,309065000.0,12799000.0,-2085000.0,148527000.0
Net Income From Continuing Operation Net Minority Interest,368104000.0,336964000.0,289441000.0,428509000.0,271930000.0
Reconciled Depreciation,255251000.0,247454000.0,235357000.0,219757000.0,209617000.0
Reconciled Cost Of Revenue,1205964000.0,1279558000.0,1149837000.0,1121354000.0,1195399000.0
EBITDA,860810000.0,782419000.0,704569000.0,899291000.0,642524000.0
EBIT,605559000.0,534965000.0,469212000.0,679534000.0,432907000.0
Net Interest Income,-139293000.0,-272040000.0,-117493000.0,-100437000.0,-224656000.0
Interest Expense,146036000.0,153868000.0,124887000.0,106924000.0,109728000.0
Interest Income,6908000.0,6535000.0,7899000.0,6601000.0,8274000.0
Normalized Income,309236742.761516,63690322.537307,278682108.374356,430069296.301147,146956078.086757
Net Income From Continuing And Discontinued Operation,368104000.0,336964000.0,289441000.0,428509000.0,271930000.0
Total Expenses,1582199000.0,1541638000.0,1516928000.0,1449077000.0,1411913000.0
Diluted Average Shares,379181000.0,379181000.0,380843421.0,379181000.0,
Basic Average Shares,379181000.0,379181000.0,380843421.0,379181000.0,
Diluted EPS,0.97,0.89,0.76,1.13,
Basic EPS,0.97,0.89,0.76,1.13,
Diluted NI Availto Com Stockholders,368104000.0,336964000.0,289441000.0,428509000.0,271930000.0
Net Income Common Stockholders,368104000.0,336964000.0,289441000.0,428509000.0,271930000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,368104000.0,336964000.0,289441000.0,428509000.0,271930000.0
Net Income Including Noncontrolling Interests,368104000.0,336964000.0,289441000.0,428509000.0,271930000.0
Net Income Continuous Operations,368104000.0,336964000.0,289441000.0,428509000.0,271930000.0
Tax Provision,91419000.0,44133000.0,54884000.0,144101000.0,51249000.0
Pretax Income,459523000.0,381097000.0,344325000.0,572610000.0,323179000.0
Special Income Charges,-19293000.0,-22890000.0,-19668000.0,-25297000.0,-37134000.0
Other Special Charges,19293000.0,22890000.0,19668000.0,25297000.0,37134000.0
Net Non Operating Interest Income Expense,-139293000.0,-272040000.0,-117493000.0,-100437000.0,-224656000.0
Total Other Finance Cost,165000.0,124707000.0,505000.0,114000.0,123202000.0
Interest Expense Non Operating,146036000.0,153868000.0,124887000.0,106924000.0,109728000.0
Interest Income Non Operating,6908000.0,6535000.0,7899000.0,6601000.0,8274000.0
Operating Income,545936000.0,632784000.0,462888000.0,612284000.0,594297000.0
Operating Expense,376235000.0,262080000.0,367091000.0,327723000.0,216514000.0
Other Operating Expenses,116853000.0,117498000.0,103064000.0,74777000.0,65190000.0
Depreciation And Amortization In Income Statement,21821000.0,25109000.0,29359000.0,21821000.0,20751000.0
Depreciation Income Statement,21821000.0,25109000.0,29359000.0,21821000.0,20751000.0
Research And Development,810000.0,2383000.0,1969000.0,737000.0,
Selling General And Administration,99596000.0,185845000.0,83709000.0,75678000.0,102390000.0
Selling And Marketing Expense,47092000.0,74994000.0,31256000.0,26185000.0,29233000.0
General And Administrative Expense,52504000.0,110851000.0,52453000.0,49493000.0,73157000.0
Gross Profit,922171000.0,894864000.0,829979000.0,940007000.0,810811000.0
Cost Of Revenue,1205964000.0,1279558000.0,1149837000.0,1121354000.0,1195399000.0
Total Revenue,2128135000.0,2174422000.0,1979816000.0,2061361000.0,2006210000.0
Operating Revenue,2128135000.0,2174422000.0,1979816000.0,2061361000.0,2006210000.0
