,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1073602700.0,-751595500.0,-143799727.5,-185240179.7,
Tax Rate For Calcs,0.34,0.34,0.2145,0.2731,
Normalized EBITDA,10140277000.0,7557675000.0,7323245000.0,6184348000.0,
Total Unusual Items,-3157655000.0,-2210575000.0,-670395000.0,-678287000.0,
Total Unusual Items Excluding Goodwill,-3157655000.0,-2210575000.0,-670395000.0,-678287000.0,
Net Income From Continuing Operation Net Minority Interest,847057000.0,-959247000.0,719666000.0,514940000.0,
Reconciled Depreciation,2213331000.0,2303380000.0,2175834000.0,1966945000.0,
Reconciled Cost Of Revenue,7562149000.0,7533536000.0,6838432000.0,6695148000.0,
EBITDA,6982622000.0,5347100000.0,6652850000.0,5506061000.0,
EBIT,4769291000.0,3043720000.0,4477016000.0,3539116000.0,
Net Interest Income,-2816897000.0,-3074015000.0,-3453023000.0,-2715702000.0,
Interest Expense,3214809000.0,3192477000.0,3557924000.0,2831979000.0,
Interest Income,464190000.0,168230000.0,168070000.0,190390000.0,
Normalized Income,2931109300.0,499732500.0,1246261272.5,1007986820.3,
Net Income From Continuing And Discontinued Operation,847057000.0,-959247000.0,719666000.0,514940000.0,
Total Expenses,8103399000.0,8311516000.0,7394951000.0,7074412000.0,
Diluted Average Shares,1855786108.0,1850696260.0,1857051000.0,1857395000.0,
Basic Average Shares,1855786108.0,1850696260.0,1852294000.0,1852890000.0,
Diluted EPS,0.46611,-0.51278,0.38753,0.27724,
Basic EPS,0.46611,-0.51278,0.38853,0.278,
Diluted NI Availto Com Stockholders,847057000.0,-959247000.0,719666000.0,514940000.0,
Net Income Common Stockholders,847057000.0,-959247000.0,719666000.0,514940000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,847057000.0,-959247000.0,719666000.0,514940000.0,
Minority Interests,-18068000.0,-10005000.0,-2251000.0,919000.0,
Net Income Including Noncontrolling Interests,865125000.0,-949242000.0,721917000.0,514021000.0,
Net Income Continuous Operations,865125000.0,-949242000.0,721917000.0,514021000.0,
Tax Provision,689357000.0,800485000.0,197175000.0,193116000.0,
Pretax Income,1554482000.0,-148757000.0,919092000.0,707137000.0,
Other Non Operating Income Expenses,,-108921000.0,32271000.0,479000.0,
Special Income Charges,-1258965000.0,-3228689000.0,-177162000.0,228135000.0,
Other Special Charges,-4019000.0,221664000.0,177162000.0,-228135000.0,
Write Off,1227872000.0,3149244000.0,0.0,,0.0
Restructuring And Mergern Acquisition,35112000.0,-142219000.0,0.0,,
Net Non Operating Interest Income Expense,-2816897000.0,-3074015000.0,-3453023000.0,-2715702000.0,
Total Other Finance Cost,66278000.0,49768000.0,63169000.0,74113000.0,
Interest Expense Non Operating,3214809000.0,3192477000.0,3557924000.0,2831979000.0,
Interest Income Non Operating,464190000.0,168230000.0,168070000.0,190390000.0,
Operating Income,5744377000.0,5624873000.0,3542765000.0,2767096000.0,
Operating Expense,541250000.0,777980000.0,556519000.0,379264000.0,
Other Operating Expenses,-59985000.0,102891000.0,-3696000.0,-64841000.0,
Depreciation And Amortization In Income Statement,,,,,0.0
Depreciation Income Statement,,,,,0.0
Selling General And Administration,695802000.0,710684000.0,600630000.0,499193000.0,
Selling And Marketing Expense,58352000.0,49006000.0,40657000.0,30619000.0,
General And Administrative Expense,637450000.0,661678000.0,559973000.0,468574000.0,
Gross Profit,6285627000.0,6402853000.0,4099284000.0,3146360000.0,
Cost Of Revenue,7562149000.0,7533536000.0,6838432000.0,6695148000.0,
Total Revenue,13847776000.0,13936389000.0,10937716000.0,9841508000.0,
Operating Revenue,13847776000.0,13936389000.0,10937716000.0,9841508000.0,
