,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,50868000.0,92646000.0,67718000.0,84647000.0,68007000.0,
Repurchase Of Capital Stock,-1637000.0,,,-424000.0,-1356000.0,-4929000.0
Repayment Of Debt,-90000000.0,0.0,0.0,-30000000.0,-90000000.0,
Issuance Of Debt,0.0,-7243000.0,193179000.0,0.0,95342000.0,
Issuance Of Capital Stock,,0.0,7000.0,,,0.0
Capital Expenditure,-26422000.0,-34139000.0,-57309000.0,-37019000.0,-31615000.0,
End Cash Position,17277000.0,43745000.0,48390000.0,47667000.0,88226000.0,
Beginning Cash Position,43745000.0,48390000.0,47667000.0,88226000.0,79995000.0,
Changes In Cash,-26468000.0,-4645000.0,723000.0,-40559000.0,8231000.0,
Financing Cash Flow,-190730000.0,-67027000.0,122627000.0,-99871000.0,-81734000.0,
Interest Paid Cff,-36096000.0,-1400000.0,-19261000.0,-2848000.0,-28302000.0,
Cash Dividends Paid,-9787000.0,-260000.0,38000.0,-18496000.0,-7737000.0,
Common Stock Dividend Paid,-9787000.0,-260000.0,38000.0,-18496000.0,-7737000.0,
Net Common Stock Issuance,-1637000.0,-5993000.0,5000.0,1483000.0,-1356000.0,
Common Stock Payments,-1637000.0,,,-424000.0,-1356000.0,-4929000.0
Common Stock Issuance,,0.0,7000.0,,,0.0
Net Issuance Payments Of Debt,-90000000.0,-7243000.0,193179000.0,-30000000.0,5342000.0,
Net Long Term Debt Issuance,-90000000.0,-7243000.0,193179000.0,-30000000.0,5342000.0,
Long Term Debt Payments,-90000000.0,0.0,0.0,-30000000.0,-90000000.0,
Long Term Debt Issuance,0.0,-7243000.0,193179000.0,0.0,95342000.0,
Investing Cash Flow,86972000.0,-64403000.0,-246931000.0,-62354000.0,-9657000.0,
Net Investment Purchase And Sale,110394000.0,-30264000.0,-189622000.0,-25335000.0,21958000.0,
Sale Of Investment,179267000.0,,,,74282000.0,
Purchase Of Investment,-68873000.0,,,48947000.0,-52324000.0,
Net Intangibles Purchase And Sale,-7220000.0,-8772000.0,-10691000.0,-9991000.0,-8482000.0,
Purchase Of Intangibles,-7220000.0,-8772000.0,-10691000.0,-9991000.0,-8482000.0,
Net PPE Purchase And Sale,-16202000.0,-25367000.0,-46618000.0,-27028000.0,-23133000.0,
Sale Of PPE,3000000.0,,,,0.0,
Purchase Of PPE,-19202000.0,-25367000.0,-46618000.0,-27028000.0,-23133000.0,
Operating Cash Flow,77290000.0,126785000.0,125027000.0,121666000.0,99622000.0,
Taxes Refund Paid,-1246000.0,-2056000.0,-751000.0,-1569000.0,-6342000.0,
Change In Working Capital,-45501000.0,-7422000.0,165000.0,8274000.0,9288000.0,
Change In Other Current Liabilities,-20297000.0,17968000.0,-6965000.0,-8495000.0,-24941000.0,
Change In Other Current Assets,9466000.0,5023000.0,28621000.0,-14030000.0,40411000.0,
Change In Payable,-49108000.0,89597000.0,48025000.0,152944000.0,-176870000.0,
Change In Inventory,-17288000.0,-34426000.0,-43803000.0,-130085000.0,193047000.0,
Change In Receivables,31726000.0,-85584000.0,-25713000.0,7940000.0,-22359000.0,
Other Non Cash Items,24582000.0,26984000.0,24522000.0,28446000.0,7778000.0,
Stock Based Compensation,2021000.0,2398000.0,1969000.0,673000.0,1861000.0,
Provisionand Write Offof Assets,912000.0,-2404000.0,-700000.0,-198000.0,765000.0,
Deferred Tax,3945000.0,4141000.0,10472000.0,2516000.0,3806000.0,
Depreciation And Amortization,62054000.0,59058000.0,58604000.0,58045000.0,56833000.0,
Depreciation,62054000.0,59058000.0,58604000.0,58045000.0,56833000.0,
Gain Loss On Sale Of PPE,-2924000.0,,,,0.0,
Net Income From Continuing Operations,33231000.0,42747000.0,31302000.0,25090000.0,25466000.0,
