,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-792581.9,-187950.0,-2541283.5,-2678174.86768,
Tax Rate For Calcs,0.2347,0.2685,0.2595,0.230639,
Normalized EBITDA,533138000.0,402664000.0,415025000.0,534888000.0,
Total Unusual Items,-3377000.0,-700000.0,-9793000.0,-11612000.0,
Total Unusual Items Excluding Goodwill,-3377000.0,-700000.0,-9793000.0,-11612000.0,
Net Income From Continuing Operation Net Minority Interest,294955000.0,217206000.0,249809000.0,363368000.0,
Reconciled Depreciation,69411000.0,51761000.0,38889000.0,22285000.0,
Reconciled Cost Of Revenue,1019643000.0,1095626000.0,882380000.0,739031000.0,
EBITDA,529761000.0,401964000.0,405232000.0,523276000.0,
EBIT,460350000.0,350203000.0,366343000.0,500991000.0,
Net Interest Income,-30268000.0,-15631000.0,17370000.0,34689000.0,
Interest Expense,71878000.0,58314000.0,32110000.0,32431000.0,
Interest Income,48069000.0,46685000.0,55798000.0,70222000.0,
Normalized Income,297539418.1,217718050.0,257060716.5,372301825.13232,
Net Income From Continuing And Discontinued Operation,294955000.0,217206000.0,249809000.0,363368000.0,
Total Expenses,1348866000.0,1427267000.0,1037537000.0,956979000.0,
Diluted Average Shares,233211999.0,231449016.0,233212200.0,233212200.0,
Basic Average Shares,233211999.0,231449016.0,233212200.0,233212200.0,
Diluted EPS,1.28,0.938462,1.084615,1.569231,
Basic EPS,1.28,0.938462,1.084615,1.569231,
Diluted NI Availto Com Stockholders,294955000.0,217206000.0,249809000.0,363368000.0,
Net Income Common Stockholders,294955000.0,217206000.0,249809000.0,363368000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,294955000.0,217206000.0,249809000.0,363368000.0,
Minority Interests,-1818000.0,3681000.0,2318000.0,2876000.0,
Net Income Including Noncontrolling Interests,296773000.0,213525000.0,247491000.0,360492000.0,
Net Income Continuous Operations,296773000.0,213525000.0,247491000.0,360492000.0,
Tax Provision,91699000.0,78364000.0,86742000.0,108068000.0,
Pretax Income,388472000.0,291889000.0,334233000.0,468560000.0,
Special Income Charges,,-14688000.0,-9433000.0,-6000.0,-2128000.0
Write Off,,14688000.0,9433000.0,6000.0,2128000.0
Net Non Operating Interest Income Expense,-30268000.0,-15631000.0,17370000.0,34689000.0,
Total Other Finance Cost,6459000.0,4002000.0,6318000.0,3102000.0,
Interest Expense Non Operating,71878000.0,58314000.0,32110000.0,32431000.0,
Interest Income Non Operating,48069000.0,46685000.0,55798000.0,70222000.0,
Operating Income,353516000.0,327109000.0,335096000.0,449930000.0,
Operating Expense,329223000.0,331641000.0,155157000.0,217948000.0,
Other Operating Expenses,-23771000.0,17873000.0,-114125000.0,4100000.0,
Research And Development,38912000.0,30249000.0,42398000.0,38913000.0,
Selling General And Administration,314082000.0,283519000.0,226884000.0,174935000.0,
Selling And Marketing Expense,127162000.0,116755000.0,86515000.0,65218000.0,
General And Administrative Expense,186920000.0,166764000.0,140369000.0,109717000.0,
Gross Profit,682739000.0,658750000.0,490253000.0,667878000.0,
Cost Of Revenue,1019643000.0,1095626000.0,882380000.0,739031000.0,
Total Revenue,1702382000.0,1754376000.0,1372633000.0,1406909000.0,
Operating Revenue,1702382000.0,1754376000.0,1372633000.0,1406909000.0,
