,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,111213300.0,-52400000.0,0.0,,21420000.0,-8840000.0,
Tax Rate For Calcs,0.2211,0.4,0.377251,,0.34,0.34,
Normalized EBITDA,2818000000.0,2344000000.0,935646000.0,3690424000.0,1830000000.0,,
Total Unusual Items,503000000.0,-131000000.0,,,63000000.0,-26000000.0,-113865000.0
Total Unusual Items Excluding Goodwill,503000000.0,-131000000.0,,,63000000.0,-26000000.0,-113865000.0
Net Income From Continuing Operation Net Minority Interest,1332000000.0,474000000.0,248468000.0,,889000000.0,443000000.0,
Reconciled Depreciation,478000000.0,374000000.0,369282000.0,446799000.0,406000000.0,,
Reconciled Cost Of Revenue,2617000000.0,2232000000.0,2034510000.0,,2299000000.0,1961000000.0,
EBITDA,3321000000.0,2213000000.0,935646000.0,3534326000.0,1893000000.0,,
EBIT,2843000000.0,1839000000.0,566364000.0,3087527000.0,1487000000.0,,
Net Interest Income,-888000000.0,-925000000.0,158874000.0,,-950000000.0,-914000000.0,
Interest Expense,1147000000.0,986000000.0,,959508000.0,806000000.0,859000000.0,
Interest Income,28000000.0,21000000.0,,,28000000.0,19000000.0,25828000.0
Normalized Income,940213300.0,552600000.0,248468000.0,,847420000.0,460160000.0,
Net Income From Continuing And Discontinued Operation,1413000000.0,627000000.0,605757000.0,,897000000.0,545000000.0,
Total Expenses,3105000000.0,2762000000.0,2262255000.0,,2642000000.0,2396000000.0,
Rent Expense Supplemental,2000000.0,1000000.0,,,1000000.0,1000000.0,
Diluted Average Shares,2020000000.0,2020000000.0,,,2020000000.0,2020000000.0,
Basic Average Shares,2011000000.0,2011000000.0,,,2011000000.0,2010000000.0,
Diluted EPS,0.699505,0.3104,,,0.444059,0.2698,
Basic EPS,0.702636,0.31183,,,0.446047,0.27089,
Diluted NI Availto Com Stockholders,1413000000.0,627000000.0,605757000.0,,897000000.0,545000000.0,
Net Income Common Stockholders,1413000000.0,627000000.0,605757000.0,,897000000.0,545000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,,0.0,0.0,
Net Income,1413000000.0,627000000.0,605757000.0,,897000000.0,545000000.0,
Minority Interests,11000000.0,-16000000.0,-44901000.0,,12000000.0,-4000000.0,
Net Income Including Noncontrolling Interests,1402000000.0,643000000.0,650658000.0,,885000000.0,549000000.0,
Net Income Discontinuous Operations,81000000.0,153000000.0,,,8000000.0,102000000.0,
Net Income Continuous Operations,1321000000.0,490000000.0,293369000.0,,877000000.0,447000000.0,
Tax Provision,375000000.0,363000000.0,177718000.0,,-196000000.0,329000000.0,
Pretax Income,1696000000.0,853000000.0,471087000.0,,681000000.0,776000000.0,
Special Income Charges,750000000.0,,,,0.0,,
Restructuring And Mergern Acquisition,-750000000.0,,,,0.0,,
Net Non Operating Interest Income Expense,-888000000.0,-925000000.0,158874000.0,,-950000000.0,-914000000.0,
Total Other Finance Cost,-231000000.0,-40000000.0,,82007000.0,172000000.0,74000000.0,
Interest Expense Non Operating,1147000000.0,986000000.0,,959508000.0,806000000.0,859000000.0,
Interest Income Non Operating,28000000.0,21000000.0,,,28000000.0,19000000.0,25828000.0
Operating Income,1722000000.0,1614000000.0,983125000.0,,1384000000.0,1508000000.0,
Operating Expense,488000000.0,530000000.0,227745000.0,,343000000.0,435000000.0,
Other Operating Expenses,7000000.0,154000000.0,-198887000.0,,-68000000.0,138000000.0,
Depreciation And Amortization In Income Statement,44000000.0,33000000.0,28839000.0,,26000000.0,16000000.0,
Depreciation Income Statement,44000000.0,33000000.0,28839000.0,,26000000.0,16000000.0,
Selling General And Administration,110000000.0,89000000.0,-7067000.0,,97000000.0,59000000.0,
Selling And Marketing Expense,15000000.0,7000000.0,29072000.0,,17000000.0,3000000.0,
General And Administrative Expense,95000000.0,82000000.0,-36139000.0,,80000000.0,56000000.0,
Rent And Landing Fees,2000000.0,1000000.0,,,1000000.0,1000000.0,
Gross Profit,2210000000.0,2144000000.0,1210870000.0,,1727000000.0,1943000000.0,
Cost Of Revenue,2617000000.0,2232000000.0,2034510000.0,,2299000000.0,1961000000.0,
Total Revenue,4827000000.0,4376000000.0,3245380000.0,,4026000000.0,3904000000.0,
Operating Revenue,4827000000.0,4376000000.0,3245380000.0,,4026000000.0,3904000000.0,
