,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-188891000.0,-491190000.0,279313000.0,-621427000.0,-157543000.0,
Repayment Of Debt,-767662000.0,-448905000.0,-622554000.0,-635843000.0,-478120000.0,
Issuance Of Debt,717527000.0,1696389000.0,1124406000.0,1519551000.0,392077000.0,
Capital Expenditure,-79319000.0,-493233000.0,-55236000.0,-48330000.0,-35661000.0,
End Cash Position,194663000.0,726554000.0,172898000.0,178909000.0,145454000.0,
Beginning Cash Position,726554000.0,172898000.0,178909000.0,145454000.0,531729000.0,
Changes In Cash,-531891000.0,553656000.0,-6011000.0,33455000.0,-386275000.0,
Financing Cash Flow,-45904000.0,-117692000.0,394377000.0,814046000.0,-143174000.0,
Net Other Financing Charges,55173000.0,73097000.0,87152000.0,-120944000.0,43161000.0,
Common Stock Dividend Paid,,,,,,-223746000.0
Net Common Stock Issuance,0.0,0.0,0.0,0.0,-3596000.0,
Net Issuance Payments Of Debt,-50135000.0,1247484000.0,501852000.0,883708000.0,-86043000.0,
Net Long Term Debt Issuance,-50135000.0,1247484000.0,501852000.0,883708000.0,-86043000.0,
Long Term Debt Payments,-767662000.0,-448905000.0,-622554000.0,-635843000.0,-478120000.0,
Long Term Debt Issuance,717527000.0,1696389000.0,1124406000.0,1519551000.0,392077000.0,
Investing Cash Flow,-376415000.0,669305000.0,-734937000.0,-207494000.0,-121219000.0,
Dividends Received Cfi,60465000.0,281039000.0,51754000.0,99918000.0,131633000.0,
Net Investment Purchase And Sale,-357561000.0,881499000.0,-731455000.0,-259082000.0,-217191000.0,
Sale Of Investment,43248000.0,,,,40240000.0,
Purchase Of Investment,-400809000.0,,,,-257431000.0,
Net Intangibles Purchase And Sale,-14631000.0,-11452000.0,0.0,-1000.0,-1157000.0,
Purchase Of Intangibles,-14631000.0,,0.0,-1000.0,-1157000.0,
Net PPE Purchase And Sale,-64688000.0,-481781000.0,-55236000.0,-48329000.0,-34504000.0,
Purchase Of PPE,-64688000.0,,-55236000.0,-48329000.0,-34504000.0,
Operating Cash Flow,-109572000.0,2043000.0,334549000.0,-573097000.0,-121882000.0,
Taxes Refund Paid,-54608000.0,-41712000.0,-45018000.0,-40517000.0,-44555000.0,
Interest Paid Cfo,-143533000.0,-241312000.0,-101114000.0,-199764000.0,-94226000.0,
Change In Working Capital,-438414000.0,-549075000.0,-186769000.0,-716995000.0,-524931000.0,
Change In Other Current Liabilities,41621000.0,-67510000.0,-31284000.0,-22140000.0,32752000.0,
Change In Other Current Assets,-28181000.0,-207744000.0,237679000.0,121837000.0,49461000.0,
Change In Accrued Expense,-28858000.0,,,21881000.0,-18931000.0,
Change In Payable,79327000.0,823878000.0,74438000.0,-19445000.0,96161000.0,
Change In Prepaid Assets,6772000.0,62642000.0,-11471000.0,-650000.0,-26613000.0,
Change In Inventory,-239835000.0,-276646000.0,-293204000.0,-570212000.0,-388558000.0,
Change In Receivables,-253124000.0,-887398000.0,-141131000.0,-226057000.0,-249528000.0,
Other Non Cash Items,336406000.0,268357000.0,241708000.0,222609000.0,279321000.0,
Provisionand Write Offof Assets,97127000.0,68596000.0,-16378000.0,-43728000.0,123566000.0,
Deferred Tax,4306000.0,42072000.0,11188000.0,50025000.0,3703000.0,
Depreciation And Amortization,38968000.0,31909000.0,12301000.0,13755000.0,21373000.0,
Depreciation,38968000.0,31909000.0,12301000.0,13755000.0,21373000.0,
Gain Loss On Investment Securities,-246825000.0,-224309000.0,-189974000.0,-234207000.0,-194759000.0,
Gain Loss On Sale Of PPE,33583000.0,,,,8938000.0,
Net Income From Continuing Operations,411281000.0,838358000.0,738803000.0,528736000.0,437963000.0,
