,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,2001987000.0,1807806000.0,1770478000.0,430966000.0,
Repurchase Of Capital Stock,-942769000.0,0.0,-288180000.0,-453943000.0,
Repayment Of Debt,,,,,-1368523000.0
Issuance Of Debt,,,,,1405547000.0
Issuance Of Capital Stock,3936000.0,0.0,0.0,43928000.0,
Capital Expenditure,-799970000.0,-679201000.0,-892886000.0,-1105271000.0,
End Cash Position,978066000.0,1926110000.0,2532187000.0,2848351000.0,
Beginning Cash Position,1926110000.0,2532187000.0,2848351000.0,5489417000.0,
Effect Of Exchange Rate Changes,-9863000.0,12329000.0,-77504000.0,-2421000.0,
Changes In Cash,-938181000.0,-618406000.0,-238660000.0,-2638645000.0,
Financing Cash Flow,-2940168000.0,-2426212000.0,-2009108000.0,-2984396000.0,
Interest Paid Cff,-686478000.0,-691875000.0,-462104000.0,-764480000.0,
Net Common Stock Issuance,-938833000.0,0.0,-288180000.0,-410015000.0,
Common Stock Payments,-942769000.0,0.0,-288180000.0,-453943000.0,
Common Stock Issuance,3936000.0,0.0,0.0,43928000.0,
Net Issuance Payments Of Debt,-519683000.0,-941118000.0,-504672000.0,-1123517000.0,
Net Long Term Debt Issuance,-519683000.0,-941118000.0,-504672000.0,-1123517000.0,
Long Term Debt Payments,,,,,-1368523000.0
Long Term Debt Issuance,,,,,1405547000.0
Investing Cash Flow,-799970000.0,-679201000.0,-892916000.0,-1190486000.0,
Net Business Purchase And Sale,0.0,0.0,-30000.0,-85215000.0,
Purchase Of Business,0.0,0.0,-30000.0,-85215000.0,
Net PPE Purchase And Sale,-799970000.0,-679201000.0,-892886000.0,-1105271000.0,
Sale Of PPE,,,,,419000.0
Purchase Of PPE,-799970000.0,-679201000.0,-892886000.0,-1105271000.0,
Operating Cash Flow,2801957000.0,2487007000.0,2663364000.0,1536237000.0,
Taxes Refund Paid,-162571000.0,-129414000.0,-34212000.0,-114987000.0,
Interest Received Cfo,,,83476000.0,,147487000.0
Interest Paid Cfo,-197529000.0,-472282000.0,-294676000.0,-588365000.0,
Change In Working Capital,-971106000.0,232090000.0,50862000.0,-1625598000.0,
Change In Other Current Liabilities,31185000.0,252972000.0,-148012000.0,515325000.0,
Change In Other Current Assets,-103644000.0,27497000.0,122343000.0,-215207000.0,
Change In Payable,-27216000.0,155320000.0,-70647000.0,-74489000.0,
Change In Inventory,59040000.0,-139897000.0,62536000.0,-260432000.0,
Change In Receivables,-930471000.0,-63802000.0,84642000.0,-1590795000.0,
Other Non Cash Items,1127529000.0,291362000.0,918884000.0,1465782000.0,
Deferred Tax,257110000.0,124329000.0,-135592000.0,92581000.0,
Depreciation And Amortization,1290958000.0,1244254000.0,1098363000.0,1041025000.0,
Amortization Cash Flow,277134000.0,,,,
Depreciation,1013824000.0,1244254000.0,1098363000.0,1041025000.0,
Net Income From Continuing Operations,1457566000.0,1196668000.0,976259000.0,1291704000.0,
