,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-544400000.0,766800000.0,-189300000.0,-321700000.0,942200000.0
Repurchase Of Capital Stock,-183700000.0,-172300000.0,0.0,-14500000.0,
Repayment Of Debt,-160300000.0,-996000000.0,-348300000.0,-1101100000.0,-392600000.0
Issuance Of Debt,259000000.0,1329000000.0,463000000.0,683200000.0,214500000.0
Capital Expenditure,-156000000.0,-90200000.0,-113200000.0,-137900000.0,-105000000.0
End Cash Position,1315700000.0,1949800000.0,654000000.0,813000000.0,1563000000.0
Beginning Cash Position,1949800000.0,1064400000.0,813000000.0,1563000000.0,825000000.0
Changes In Cash,-641500000.0,901500000.0,-158000000.0,-750300000.0,730600000.0
Financing Cash Flow,-97700000.0,186300000.0,105600000.0,-432400000.0,-178100000.0
Cash Flow From Continuing Financing Activities,-97700000.0,186300000.0,105600000.0,-432400000.0,-178100000.0
Net Other Financing Charges,,40100000.0,,,0.0
Cash Dividends Paid,-12700000.0,-14500000.0,-9100000.0,0.0,
Common Stock Dividend Paid,-12700000.0,,,0.0,
Net Common Stock Issuance,-183700000.0,-172300000.0,0.0,-14500000.0,
Common Stock Payments,-183700000.0,-172300000.0,0.0,-14500000.0,
Net Issuance Payments Of Debt,98700000.0,333000000.0,114700000.0,-417900000.0,-178100000.0
Net Long Term Debt Issuance,98700000.0,333000000.0,114700000.0,-417900000.0,-178100000.0
Long Term Debt Payments,-160300000.0,-996000000.0,-348300000.0,-1101100000.0,-392600000.0
Long Term Debt Issuance,259000000.0,1329000000.0,463000000.0,683200000.0,214500000.0
Investing Cash Flow,-155400000.0,-141900000.0,-187400000.0,-134100000.0,-138500000.0
Cash Flow From Continuing Investing Activities,-155400000.0,-141900000.0,-187400000.0,-134100000.0,-138500000.0
Net Other Investing Changes,-8200000.0,-53200000.0,,,0.0
Dividends Received Cfi,,0.0,0.0,0.0,100000.0
Net Investment Purchase And Sale,4500000.0,-200000.0,-82600000.0,1400000.0,-41800000.0
Sale Of Investment,15400000.0,279600000.0,56900000.0,4000000.0,
Purchase Of Investment,-10900000.0,-279800000.0,-78600000.0,-2600000.0,
Net Business Purchase And Sale,,0.0,-100000.0,0.0,-4000000.0
Purchase Of Business,,0.0,-100000.0,0.0,-4000000.0
Net Intangibles Purchase And Sale,-80000000.0,-82500000.0,-72500000.0,-59500000.0,-73900000.0
Purchase Of Intangibles,-80000000.0,-82500000.0,-72500000.0,-59500000.0,-73900000.0
Net PPE Purchase And Sale,-71700000.0,-6000000.0,-32200000.0,-76000000.0,-18900000.0
Sale Of PPE,4300000.0,1700000.0,8500000.0,2400000.0,12200000.0
Purchase Of PPE,-76000000.0,-7700000.0,-40700000.0,-78400000.0,-31100000.0
Operating Cash Flow,-388400000.0,857000000.0,-76100000.0,-183800000.0,1047200000.0
Cash Flow From Continuing Operating Activities,-388400000.0,857000000.0,-76100000.0,-183800000.0,1047200000.0
Taxes Refund Paid,-31100000.0,,-38100000.0,-11100000.0,
Interest Paid Cfo,-48200000.0,-18600000.0,-6700000.0,-69900000.0,-11700000.0
Change In Working Capital,-418300000.0,726000000.0,-201600000.0,-156400000.0,884500000.0
Change In Other Working Capital,7400000.0,123600000.0,5200000.0,30800000.0,755000000.0
Change In Other Current Assets,-92100000.0,94800000.0,51200000.0,-1700000.0,268200000.0
Change In Payables And Accrued Expense,155200000.0,-38000000.0,76400000.0,363800000.0,-252700000.0
Change In Payable,155200000.0,-38000000.0,76400000.0,363800000.0,-252700000.0
Change In Account Payable,87200000.0,-454400000.0,29800000.0,177200000.0,-346200000.0
Change In Tax Payable,18700000.0,10100000.0,30300000.0,12900000.0,69400000.0
Change In Income Tax Payable,18700000.0,10100000.0,30300000.0,12900000.0,69400000.0
Change In Inventory,-410100000.0,375600000.0,-120900000.0,-568200000.0,392600000.0
Change In Receivables,-78700000.0,170000000.0,-213500000.0,18900000.0,36300000.0
Changes In Account Receivables,-24000000.0,-62300000.0,-108500000.0,72000000.0,-88600000.0
Other Non Cash Items,30400000.0,-12600000.0,29400000.0,28000000.0,23800000.0
Unrealized Gain Loss On Investment Securities,2400000.0,-11000000.0,22700000.0,-7300000.0,-600000.0
Provisionand Write Offof Assets,-18900000.0,26100000.0,-16400000.0,-5600000.0,22300000.0
Asset Impairment Charge,,,,,1800000.0
Deferred Tax,4200000.0,56600000.0,-22100000.0,-103900000.0,130600000.0
Deferred Income Tax,4200000.0,56600000.0,-22100000.0,-103900000.0,130600000.0
Depreciation Amortization Depletion,53200000.0,77800000.0,59600000.0,50600000.0,74000000.0
Depreciation And Amortization,53200000.0,77800000.0,59600000.0,50600000.0,74000000.0
Operating Gains Losses,800000.0,1600000.0,27900000.0,12000000.0,-14300000.0
Earnings Losses From Equity Investments,-200000.0,1100000.0,1100000.0,2500000.0,700000.0
Net Foreign Currency Exchange Gain Loss,-300000.0,11400000.0,14600000.0,7800000.0,-9900000.0
Gain Loss On Sale Of PPE,1300000.0,-10900000.0,12200000.0,1700000.0,-5100000.0
Net Income From Continuing Operations,37100000.0,81100000.0,69200000.0,79800000.0,38000000.0
