,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-214179940.0,-1071531323.105759,-326141250.0,-57091440.0,-202296979.734432
Tax Rate For Calcs,0.26,0.325579,0.25,0.17,0.242646
Normalized EBITDA,3710071000.0,4245493000.0,4276166000.0,4013351000.0,3496539000.0
Total Unusual Items,-823769000.0,-3291161000.0,-1304565000.0,-335832000.0,-833713000.0
Total Unusual Items Excluding Goodwill,-823769000.0,-3291161000.0,-1304565000.0,-335832000.0,-833713000.0
Net Income From Continuing Operation Net Minority Interest,424465000.0,-891010000.0,468901000.0,1073601000.0,446261000.0
Reconciled Depreciation,844510000.0,771034000.0,715817000.0,889815000.0,761986000.0
Reconciled Cost Of Revenue,9294925000.0,10158453000.0,10658422000.0,9410950000.0,8218357000.0
EBITDA,2886302000.0,954332000.0,2971601000.0,3677519000.0,2662826000.0
EBIT,2041792000.0,183298000.0,2255784000.0,2787704000.0,1900840000.0
Net Interest Income,-867038000.0,-676056000.0,-1065522000.0,-903966000.0,-935882000.0
Interest Expense,1221142000.0,1032147000.0,1437668000.0,1246852000.0,1113396000.0
Interest Income,381375000.0,330251000.0,477013000.0,378425000.0,314404000.0
Normalized Income,1034054060.0,1328619676.894241,1447324750.0,1352341560.0,1077677020.265568
Net Income From Continuing And Discontinued Operation,424465000.0,-420318000.0,468901000.0,1073601000.0,556168000.0
Total Expenses,9727264000.0,9376811000.0,10914482000.0,9827241000.0,8622590000.0
Rent Expense Supplemental,10335000.0,,,,
Diluted Average Shares,1257878000.0,,1255525000.0,1253043000.0,1252471000.0
Basic Average Shares,1257279000.0,,1254726000.0,1252284000.0,1251886000.0
Diluted EPS,0.33745,,0.37347,0.8568,0.44406
Basic EPS,0.33761,,0.37371,0.85731,0.44426
Diluted NI Availto Com Stockholders,424465000.0,-420318000.0,468901000.0,1073601000.0,556168000.0
Net Income Common Stockholders,424465000.0,-420318000.0,468901000.0,1073601000.0,556168000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,424465000.0,-420318000.0,468901000.0,1073601000.0,556168000.0
Minority Interests,-182291000.0,-318528000.0,-140904000.0,-216034000.0,-150113000.0
Net Income Including Noncontrolling Interests,606756000.0,-101790000.0,609805000.0,1289635000.0,706281000.0
Net Income Discontinuous Operations,0.0,,,,109907000.0
Net Income Continuous Operations,606756000.0,-572482000.0,609805000.0,1289635000.0,596374000.0
Tax Provision,213894000.0,-276367000.0,208311000.0,251217000.0,191070000.0
Pretax Income,820650000.0,-848849000.0,818116000.0,1540852000.0,787444000.0
Special Income Charges,-237174000.0,-3391990000.0,-426129000.0,300843000.0,-195278000.0
Other Special Charges,187270000.0,444422000.0,307376000.0,-298462000.0,143819000.0
Write Off,49904000.0,2947568000.0,118753000.0,-2381000.0,51459000.0
Net Non Operating Interest Income Expense,-867038000.0,-676056000.0,-1065522000.0,-903966000.0,-935882000.0
Total Other Finance Cost,27271000.0,-25840000.0,104867000.0,35539000.0,136890000.0
Interest Expense Non Operating,1221142000.0,1032147000.0,1437668000.0,1246852000.0,1113396000.0
Interest Income Non Operating,381375000.0,330251000.0,477013000.0,378425000.0,314404000.0
Operating Income,2255568000.0,3257538000.0,2488964000.0,2295539000.0,2144591000.0
Operating Expense,432339000.0,-781642000.0,256060000.0,416291000.0,404233000.0
Other Operating Expenses,289901000.0,1036640000.0,121684000.0,268380000.0,242366000.0
Depreciation And Amortization In Income Statement,264114000.0,609543000.0,205336000.0,241917000.0,208603000.0
Depreciation Income Statement,264114000.0,609543000.0,205336000.0,241917000.0,208603000.0
Selling General And Administration,381529000.0,347832000.0,464503000.0,453837000.0,371071000.0
Selling And Marketing Expense,235218000.0,255871000.0,254316000.0,238404000.0,223645000.0
General And Administrative Expense,146311000.0,91961000.0,210187000.0,215433000.0,147426000.0
Rent And Landing Fees,5353000.0,,,,
Gross Profit,2687907000.0,2475896000.0,2745024000.0,2711830000.0,2548824000.0
Cost Of Revenue,9294925000.0,10158453000.0,10658422000.0,9410950000.0,8218357000.0
Total Revenue,11982832000.0,12634349000.0,13403446000.0,12122780000.0,10767181000.0
Operating Revenue,11982832000.0,12634349000.0,13403446000.0,12122780000.0,10767181000.0
